 Date :18/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
17:15,1962,67,197447,39755633,855336,1585845,500200.011180341,33951998.3873666,33619998.4031358,33718998.3984335,32,34,36,998999.952550048
17:30,1442,78,197447,39756060,855336,1585863,500800.011193753,34063998.3820469,33756998.3966286,33816998.3937788,23,25,27,998999.952550048
17:45,956,86,197447,39756359,855336,1585884,500800.011193753,34012998.3844693,33702998.3991935,33784998.3952987,15,17,19,995999.952692541
18:00,558,89,197447,39756545,855336,1585906,500500.011187047,33999998.3850867,33724998.3981485,33787998.3951562,9,11,12,987999.95307252
18:15,296,87,197447,39756649,855336,1585927,500300.011182577,34207998.3752073,33908998.389409,33940998.3878891,6,7,9,958999.954449946
18:30,109,89,197447,39756699,855336,1585950,499400.01116246,34034998.3834243,33854998.3919739,33866998.3914039,5,5,6,774999.963189477
18:45,-11,88,197447,39756710,855336,1585972,500000.011175871,34064998.3819994,33889998.3903115,33847998.3923063,7,6,6,-117999.994395301
19:00,-25,92,197453,39756710,855336,1585995,499600.01116693,33956998.3871291,33895998.3900265,33767998.3961061,3,2,2,-257999.987745658
19:15,-25,93,197460,39756710,855336,1586019,499800.011171401,33809998.3941112,33815998.3938263,33607998.4037057,3,2,2,-260999.987603166
19:30,-16,94,197465,39756710,855336,1586042,499400.01116246,33755998.3966761,33705998.399051,33563998.4057956,2,2,2,-161999.992305413
19:45,-16,95,197469,39756710,855336,1586066,499600.01116693,33834998.3929238,33789998.3950612,33657998.4013309,2,2,2,-162999.992257916
20:00,-16,95,197473,39756710,855336,1586089,499900.011173636,33987998.3856567,33921998.3887915,33772998.3958687,2,2,2,-164999.992162921
20:15,-16,94,197477,39756710,855336,1586113,499800.011171401,34055998.3824269,33917998.3889815,33784998.3952987,2,2,2,-165999.992115423
20:30,-16,94,197481,39756710,855336,1586136,499600.01116693,34096998.3804795,33906998.389504,33824998.3933988,2,2,2,-166999.992067926
20:45,-16,95,197485,39756710,855336,1586160,500500.011187047,34083998.3810969,33914998.389124,33809998.3941112,2,2,2,-164999.992162921
21:00,-16,94,197489,39756710,855336,1586184,499500.011164695,34045998.3829018,33971998.3864167,33900998.389789,2,2,2,-167999.992020429
21:15,-16,94,197493,39756710,855336,1586207,499600.01116693,34059998.3822369,33949998.3874616,33816998.3937788,2,2,2,-165999.992115423
21:30,-16,94,197497,39756710,855336,1586231,500000.011175871,34063998.3820469,33860998.3916889,33769998.3960111,2,2,2,-164999.992162921
21:45,-16,95,197501,39756710,855336,1586254,500900.011195988,34151998.3778671,34016998.3842793,33901998.3897415,2,2,2,-164999.992162921
22:00,-16,95,197505,39756710,855336,1586278,501200.011202693,34212998.3749698,34067998.3818569,33957998.3870816,2,2,2,-165999.992115423
22:15,-16,95,197509,39756710,855336,1586302,500100.011178106,33912998.389219,33797998.3946812,33693998.399621,2,2,2,-161999.992305413
22:30,-16,95,197512,39756710,855336,1586326,500300.011182577,33894998.390074,33742998.3972936,33659998.4012359,2,2,2,-161999.992305413
22:45,-15,95,197516,39756710,855336,1586349,500300.011182577,33756998.3966286,33582998.4048932,33504998.408598,2,2,2,-159999.992400408
23:00,-15,95,197520,39756710,855336,1586373,499700.011169166,33692998.3996684,33529998.4074105,33462998.4105929,2,2,2,-159999.992400408
23:15,-15,95,197524,39756710,855336,1586397,500000.011175871,33687998.3999059,33542998.4067931,33436998.4118278,2,2,2,-157999.992495403
23:30,-15,95,197528,39756710,855336,1586420,499400.01116246,33689998.3998109,33536998.4070781,33484998.4095479,2,2,2,-158999.992447906
23:45,-15,95,197532,39756710,855336,1586444,500200.011180341,33725998.398101,33601998.4039907,33597998.4041807,2,2,2,-159999.992400408
