 Date :14/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-15,95,196569,39558775,850633,1578488,500200.011180341,33597998.4041807,33392998.4139177,33423998.4124453,2,2,2,-157999.992495403
00:15,-15,95,196573,39558775,850633,1578512,500500.011187047,33571998.4054156,33379998.4145352,33370998.4149626,2,2,2,-155999.992590398
00:15,-15,95,196574,39558775,850633,1578515,500100.011178106,33516998.408028,33339998.416435,33335998.416625,2,2,2,-156999.9925429
00:30,-15,95,196577,39558775,850633,1578536,500700.011191517,33541998.4068406,33378998.4145826,33339998.416435,2,2,2,-155999.992590398
00:45,-15,95,196581,39558775,850633,1578559,500700.011191517,33745998.3971511,33626998.4028033,33561998.4058906,2,2,2,-158999.992447906
00:45,-15,95,196581,39558775,850633,1578562,500900.011195988,33746998.3971036,33623998.4029458,33594998.4043232,2,2,2,-158999.992447906
01:00,-15,95,196585,39558775,850633,1578583,500600.011189282,33724998.3981485,33578998.4050832,33533998.4072205,2,2,2,-157999.992495403
01:15,-16,95,196588,39558775,850633,1578607,500400.011184812,33822998.3934938,33626998.4028033,33601998.4039907,2,2,2,-160999.992352911
01:15,-15,95,196589,39558775,850633,1578610,500700.011191517,33848998.3922588,33700998.3992885,33650998.4016633,2,2,2,-160999.992352911
01:30,-15,96,196592,39558775,850633,1578631,501100.011200458,33838998.3927338,33645998.4019008,33592998.4044182,2,2,2,-158999.992447906
01:45,-15,95,196596,39558775,850633,1578655,500400.011184812,33755998.3966761,33575998.4052256,33532998.407268,2,2,2,-159999.992400408
01:45,-15,95,196596,39558775,850633,1578657,500200.011180341,33722998.3982435,33543998.4067456,33466998.4104029,2,2,2,-158999.992447906
02:00,-15,95,196600,39558775,850633,1578678,500400.011184812,33752998.3968186,33561998.4058906,33555998.4061756,2,2,2,-159999.992400408
02:15,-15,95,196604,39558775,850633,1578702,499900.011173636,33854998.3919739,33700998.3992885,33671998.4006659,2,2,2,-160999.992352911
02:15,-16,95,196604,39558775,850633,1578705,499800.011171401,33861998.3916414,33716998.3985285,33655998.4014259,2,2,2,-161999.992305413
02:30,-16,95,196608,39558775,850633,1578726,500300.011182577,34018998.3841843,33816998.3937788,33742998.3972936,2,2,2,-163999.992210418
02:45,-16,95,196612,39558775,850633,1578750,500100.011178106,33889998.3903115,33734998.3976736,33709998.398861,2,2,2,-161999.992305413
02:45,-16,95,196612,39558775,850633,1578752,500000.011175871,33921998.3887915,33706998.3990035,33688998.3998584,2,2,2,-161999.992305413
03:00,-16,95,196615,39558775,850633,1578773,500500.011187047,33988998.3856092,33747998.3970561,33734998.3976736,2,2,2,-162999.992257916
03:15,-16,95,196619,39558775,850633,1578797,500300.011182577,34034998.3834243,33787998.3951562,33794998.3948237,2,2,2,-163999.992210418
03:15,-16,95,196620,39558775,850633,1578800,500400.011184812,33999998.3850867,33818998.3936838,33808998.3941587,2,2,2,-161999.992305413
03:30,-16,95,196623,39558775,850633,1578821,500300.011182577,34050998.3826644,33833998.3929713,33810998.3940637,2,2,2,-163999.992210418
03:45,-16,95,196627,39558775,850633,1578844,500500.011187047,34062998.3820944,33871998.3911664,33817998.3937313,2,2,2,-162999.992257916
03:45,-16,95,196628,39558775,850633,1578847,500600.011189282,34097998.380432,33871998.3911664,33847998.3923063,2,2,2,-163999.992210418
04:00,-16,95,196631,39558775,850633,1578868,500200.011180341,34043998.3829968,33929998.3884116,33892998.390169,2,2,2,-164999.992162921
04:15,-16,94,196635,39558775,850633,1578891,499800.011171401,34041998.3830918,33834998.3929238,33816998.3937788,2,2,2,-164999.992162921
04:15,-16,94,196635,39558775,850633,1578894,499900.011173636,34021998.3840418,33816998.3937788,33795998.3947762,2,2,2,-164999.992162921
04:30,-16,95,196639,39558775,850633,1578915,500200.011180341,34038998.3832343,33838998.3927338,33847998.3923063,2,2,2,-163999.992210418
04:45,-16,94,196643,39558775,850633,1578939,500100.011178106,34086998.3809545,33892998.390169,33863998.3915464,2,2,2,-164999.992162921
