 Date :19/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-15,95,197536,39756710,855336,1586468,500600.011189282,33820998.3935888,33671998.4006659,33651998.4016158,2,2,2,-158999.992447906
00:15,-15,95,197539,39756710,855336,1586492,500300.011182577,33775998.3957262,33647998.4018058,33564998.4057481,2,2,2,-159999.992400408
00:30,-16,95,197543,39756710,855336,1586515,500400.011184812,33876998.3909289,33729998.397911,33647998.4018058,2,2,2,-160999.992352911
00:45,-16,95,197547,39756710,855336,1586539,499800.011171401,33906998.389504,33733998.3977211,33667998.4008559,2,2,2,-162999.992257916
01:00,-16,95,197551,39756710,855336,1586563,500400.011184812,33903998.3896465,33750998.3969136,33712998.3987185,2,2,2,-161999.992305413
01:15,-16,94,197555,39756710,855336,1586586,499500.011164695,33961998.3868916,33823998.3934463,33744998.3971986,2,2,2,-163999.992210418
01:30,-16,95,197559,39756710,855336,1586610,499900.011173636,33937998.3880316,33734998.3976736,33646998.4018533,2,2,2,-164999.992162921
01:45,-16,95,197563,39756710,855336,1586634,500000.011175871,33923998.3886965,33823998.3934463,33681998.4001909,2,2,2,-163999.992210418
02:00,-16,95,197567,39756710,855336,1586658,500400.011184812,34011998.3845168,33896998.389979,33775998.3957262,2,2,2,-164999.992162921
02:15,-16,95,197571,39756710,855336,1586681,500000.011175871,34097998.380432,33895998.3900265,33782998.3953937,2,2,2,-166999.992067926
02:30,-16,95,197575,39756710,855336,1586705,500600.011189282,34107998.379957,33900998.389789,33812998.3939688,2,2,2,-165999.992115423
02:45,-16,95,197579,39756710,855336,1586729,500000.011175871,34066998.3819044,33933998.3882216,33826998.3933038,2,2,2,-165999.992115423
03:00,-16,95,197583,39756710,855336,1586752,500100.011178106,34101998.380242,33925998.3886015,33834998.3929238,2,2,2,-166999.992067926
03:15,-16,95,197587,39756710,855336,1586776,500100.011178106,34100998.3802895,33986998.3857042,33901998.3897415,2,2,2,-167999.992020429
03:30,-16,95,197591,39756710,855336,1586800,500900.011195988,34181998.3764422,34120998.3793395,34004998.3848492,2,2,2,-166999.992067926
03:45,-16,95,197595,39756710,855336,1586824,500200.011180341,34163998.3772971,34059998.3822369,33942998.3877941,2,2,2,-168999.991972931
04:00,-16,95,197599,39756710,855336,1586847,500600.011189282,34229998.3741623,34092998.3806695,33989998.3855617,2,2,2,-168999.991972931
04:15,-16,94,197603,39756710,855336,1586871,499500.011164695,34153998.3777721,33969998.3865117,33926998.388554,2,2,2,-170999.991877936
04:30,-16,94,197607,39756710,855336,1586894,499300.011160225,34132998.3787696,33985998.3857517,33935998.3881266,2,2,2,-170999.991877936
04:45,-16,94,197611,39756710,855336,1586918,500200.011180341,34266998.3724049,34105998.380052,34001998.3849917,2,2,2,-170999.991877936
05:00,-16,94,197615,39756710,855336,1586941,500000.011175871,34222998.3744948,34086998.3809545,34017998.3842318,2,2,2,-169999.991925434
05:15,-16,94,197619,39756710,855336,1586965,500000.011175871,34223998.3744473,34101998.380242,34000998.3850392,2,2,2,-169999.991925434
05:30,-16,94,197623,39756710,855336,1586989,499400.01116246,33992998.3854192,33931998.3883166,33839998.3926863,2,2,2,-167999.992020429
10:45,6633,-243,197635,39772160,855620,1587213,500700.011191517,33871998.3911664,33428998.4122078,33658998.4012834,109,116,117,-998999.952550048
11:00,6682,-242,197635,39773823,855680,1587213,500900.011195988,33905998.3895515,33471998.4101654,33750998.3969136,110,117,117,-998999.952550048
11:15,6735,-244,197635,39775507,855742,1587213,500700.011191517,34011998.3845168,33504998.408598,33788998.3951087,111,118,118,-998999.952550048
11:30,6970,-273,197635,39777216,855807,1587213,500700.011191517,33889998.3903115,33397998.4136802,33703998.399146,115,122,122,-998999.952550048
11:45,7047,-284,197635,39778970,855877,1587213,500600.011189282,33767998.3961061,33327998.417005,33628998.4027083,117,124,124,-998999.952550048
12:00,7275,-296,197635,39780750,855949,1587213,500600.011189282,34048998.3827594,33633998.4024708,33897998.3899315,120,126,127,-998999.952550048
12:15,7096,-285,197635,39782531,856021,1587213,499900.011173636,34026998.3838043,33580998.4049882,33866998.3914039,117,124,124,-998999.952550048
12:30,7465,-325,197635,39784311,856093,1587213,500500.011187047,34128998.3789596,33604998.4038482,33927998.3885065,122,130,130,-998999.952550048
12:45,7142,-286,197635,39786140,856170,1587213,500400.011184812,34079998.3812869,33635998.4023758,33947998.3875566,117,124,124,-998999.952550048
13:00,7425,-318,197635,39787775,856232,1587213,500800.011193753,34216998.3747798,33819998.3936363,34051998.3826169,122,128,129,-998999.952550048
13:15,6965,-263,197635,39789574,856305,1587213,500300.011182577,34220998.3745898,33775998.3957262,34040998.3831393,114,120,121,-998999.952550048
13:30,7160,-291,197635,39791256,856368,1587213,500600.011189282,34296998.37098,33763998.3962961,34073998.3815719,117,124,124,-998999.952550048
13:45,7289,-309,197635,39792666,856415,1587215,500800.011193753,34228998.3742098,33746998.3971036,33983998.3858467,119,126,127,-998999.952550048
14:00,6801,-251,197635,39794287,856474,1587215,500600.011189282,34180998.3764897,33724998.3981485,33995998.3852767,111,118,118,-998999.952550048
14:15,6449,-214,197635,39795935,856532,1587215,499700.011169166,34084998.3810494,33627998.4027558,33871998.3911664,106,112,113,-998999.952550048
14:30,6276,-201,197635,39797513,856583,1587215,500000.011175871,34098998.3803845,33682998.4001434,33883998.3905964,103,109,110,-998999.952550048
14:45,5972,-173,197635,39799043,856630,1587215,500000.011175871,33927998.3885065,33550998.4064131,33776998.3956787,99,104,105,999999.952502551
15:00,5764,-155,197635,39800512,856672,1587215,500700.011191517,33988998.3856092,33554998.4062231,33792998.3949187,95,100,101,999999.952502551
15:15,5552,-139,197635,39801915,856708,1587215,499700.011169166,33954998.3872241,33537998.4070306,33775998.3957262,91,97,98,999999.952502551
15:30,5125,-106,197635,39803241,856738,1587215,500200.011180341,33915998.3890765,33503998.4086455,33744998.3971986,84,89,90,999999.952502551
15:45,4793,-80,197635,39804491,856762,1587215,500300.011182577,33923998.3886965,33516998.408028,33725998.398101,79,84,85,999999.952502551
16:00,4466,-58,197635,39805641,856778,1587215,500200.011180341,33961998.3868916,33492998.4091679,33708998.3989085,73,78,79,999999.952502551
16:15,3922,-22,197635,39806679,856787,1587215,499800.011171401,34020998.3840893,33606998.4037532,33783998.3953462,64,68,70,999999.952502551
16:30,3520,4,197635,39807615,856791,1587215,499500.011164695,33936998.3880791,33603998.4038957,33742998.3972936,57,61,63,999999.952502551
16:45,3068,23,197635,39808432,856791,1587219,499200.01115799,33999998.3850867,33691998.3997159,33816998.3937788,50,53,55,999999.952502551
17:00,2492,49,197635,39809131,856791,1587228,498600.011144579,33913998.3891715,33636998.4023283,33745998.3971511,41,43,45,999999.952502551
17:15,1998,66,197635,39809684,856791,1587243,499200.01115799,33864998.3914989,33555998.4061756,33649998.4017108,32,35,37,998999.952550048
17:30,1488,80,197635,39810115,856791,1587261,498900.011151284,33788998.3951087,33639998.4021858,33541998.4068406,24,26,28,998999.952550048
17:45,996,85,197635,39810429,856791,1587282,499300.011160225,33677998.4003809,33519998.4078855,33352998.4158176,16,18,20,995999.952692541
18:00,629,88,197635,39810630,856791,1587304,500600.011189282,33897998.3899315,33848998.3922588,33656998.4013784,11,11,14,989999.952977525
18:15,316,88,197635,39810747,856791,1587326,499400.01116246,34044998.3829493,33913998.3891715,33776998.3956787,7,7,9,962999.954259957
18:30,112,90,197635,39810798,856791,1587348,500200.011180341,34123998.379197,34037998.3832818,33849998.3922113,5,5,6,778999.962999487
18:45,-9,89,197635,39810809,856791,1587370,499000.011153519,33874998.3910239,33876998.3909289,33608998.4036582,6,5,5,-95999.9954402449
19:00,-22,94,197641,39810809,856791,1587395,500500.011187047,33875998.3909764,33923998.3886965,33547998.4065556,2,2,2,-231999.988980592
19:15,-21,93,197646,39810809,856791,1587417,499700.011169166,33748998.3970086,33831998.3930663,33417998.4127302,2,2,2,-217999.989645556
