 Date :17/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
05:30,-16,96,197253,39661252,852639,1584076,500600.011189282,33956998.3871291,33794998.3948237,33650998.4016633,2,2,2,-162999.992257916
05:45,-16,95,197257,39661252,852639,1584100,499700.011169166,33863998.3915464,33656998.4013784,33535998.4071255,2,2,2,-163999.992210418
06:00,-16,95,197261,39661252,852639,1584123,500000.011175871,33981998.3859417,33814998.3938738,33699998.399336,2,2,2,-166999.992067926
06:15,-12,76,197267,39661252,852639,1584146,499800.011171401,33868998.3913089,33692998.3996684,33604998.4038482,8,7,7,-159999.992400408
06:30,166,106,197267,39661264,852639,1584172,500300.011182577,33791998.3949662,33609998.4036107,33546998.4066031,7,6,8,841999.960007148
06:45,102,106,197267,39661295,852639,1584199,500100.011178106,33844998.3924488,33617998.4032308,33553998.4062706,7,6,7,691999.967131765
07:00,391,83,197267,39661347,852639,1584221,500800.011193753,33950998.3874141,33674998.4005234,33640998.4021383,8,8,11,977999.953547495
07:15,219,83,197267,39661446,852639,1584241,500500.011187047,33864998.3914989,33611998.4035157,33556998.4061281,7,7,8,934999.955589885
07:30,1211,76,197267,39661590,852639,1584262,500800.011193753,33889998.3903115,33634998.4024233,33655998.4014259,19,21,24,997999.952597546
07:45,2026,54,197267,39661996,852639,1584278,501000.011198223,33998998.3851342,33832998.3930188,33783998.3953462,33,35,37,999999.952502551
08:00,2499,37,197267,39662559,852639,1584290,501000.011198223,34072998.3816194,33763998.3962961,33746998.3971036,40,43,46,999999.952502551
08:15,2881,20,197267,39663227,852639,1584298,500700.011191517,33951998.3873666,33691998.3997159,33722998.3982435,47,50,52,999999.952502551
08:30,2783,26,197267,39663993,852640,1584301,500800.011193753,33973998.3863217,33684998.4000484,33767998.3961061,45,48,50,999999.952502551
08:45,4069,-48,197267,39664874,852644,1584302,499700.011169166,33736998.3975786,33463998.4105454,33558998.4060331,67,71,73,999999.952502551
09:00,3497,-26,197267,39665884,852657,1584302,500500.011187047,33771998.3959161,33559998.4059856,33564998.4057481,57,60,63,999999.952502551
09:15,4456,-80,197267,39666918,852672,1584303,499000.011153519,33691998.3997159,33367998.4151051,33498998.408883,73,78,80,999999.952502551
09:30,2925,11,197267,39667978,852690,1584304,499500.011164695,33671998.4006659,33396998.4137277,33505998.4085505,48,51,53,999999.952502551
09:45,5423,-150,197267,39668879,852700,1584307,499600.01116693,33797998.3946812,33519998.4078855,33637998.4022808,90,94,96,999999.952502551
10:00,5265,-151,197267,39670311,852747,1584307,500500.011187047,33868998.3913089,33574998.4052731,33657998.4013309,87,92,93,999999.952502551
10:15,6732,-288,197267,39671517,852778,1584307,500300.011182577,33829998.3931613,33464998.4104979,33608998.4036582,111,118,119,-998999.952550048
10:30,4707,-101,197267,39672757,852817,1584309,500600.011189282,33648998.4017583,33377998.4146301,33528998.407458,78,82,84,999999.952502551
10:45,6976,-325,197267,39673782,852839,1584311,500500.011187047,33703998.399146,33408998.4131577,33493998.4091204,116,122,124,-998999.952550048
11:00,7457,-378,197267,39675328,852904,1584311,500400.011184812,33621998.4030408,33238998.4212323,33405998.4133002,124,131,132,-998999.952550048
11:15,7135,-344,197267,39677158,852995,1584311,500400.011184812,33657998.4013309,33205998.4227997,33470998.4102129,119,125,126,-998999.952550048
11:30,5341,-167,197267,39678509,853048,1584313,500400.011184812,33513998.4081705,32994998.4328217,33241998.4210898,88,95,96,999999.952502551
11:45,3098,1,197267,39679450,853070,1584315,499600.01116693,33403998.4133952,32920998.4363365,33189998.4235597,51,55,56,999999.952502551
12:00,7863,-467,197267,39680515,853098,1584317,501200.011202693,33439998.4116853,33047998.4303043,33284998.4190474,132,139,140,-997999.952597546
12:15,7610,-418,197267,39681857,853152,1584318,499700.011169166,33530998.407363,33026998.4313018,33357998.4155801,127,135,135,-997999.952597546
12:30,5491,-208,197267,39683353,853221,1584319,500100.011178106,33453998.4110203,33037998.4307793,33292998.4186674,92,97,98,-998999.952550048
12:45,7577,-410,197267,39685140,853315,1584319,500300.011182577,33450998.4111628,32981998.4334391,33282998.4191424,127,134,135,-998999.952550048
13:00,7256,-366,197267,39686975,853409,1584319,501000.011198223,33564998.4057481,33109998.4273595,33359998.4154851,121,128,129,-998999.952550048
13:15,7482,-395,197267,39688851,853508,1584319,500700.011191517,33630998.4026133,33037998.4307793,33370998.4149626,125,132,133,-998999.952550048
13:30,7135,-360,197267,39690587,853594,1584319,500200.011180341,33557998.4060806,33047998.4303043,33384998.4142977,119,126,127,-998999.952550048
13:45,7243,-366,197267,39692477,853694,1584319,500400.011184812,33619998.4031358,33129998.4264095,33409998.4131102,121,128,129,-998999.952550048
14:00,7055,-343,197267,39694135,853774,1584319,500300.011182577,33542998.4067931,33022998.4314917,33306998.4180025,118,125,126,-998999.952550048
14:15,6899,-327,197267,39695871,853857,1584319,499300.011160225,33463998.4105454,32893998.4376189,33249998.4207098,115,123,123,-998999.952550048
14:30,6655,-299,197267,39697553,853934,1584319,498700.011146814,33365998.4152001,32870998.4387114,33204998.4228472,112,118,119,-998999.952550048
14:45,6222,-251,197267,39699229,854005,1584319,499100.011155755,33591998.4044657,33131998.4263145,33428998.4122078,104,110,110,-998999.952550048
15:00,6007,-224,197267,39700695,854062,1584319,500400.011184812,33700998.3992885,33198998.4231322,33493998.4091204,100,106,106,-998999.952550048
15:15,5824,-201,197267,39702151,854112,1584319,500400.011184812,33672998.4006184,33219998.4221347,33496998.4089779,97,103,103,-998999.952550048
15:30,4189,-75,197267,39703227,854142,1584322,500300.011182577,33529998.4074105,33065998.4294494,33332998.4167675,69,74,75,999999.952502551
15:45,5081,-137,197267,39704232,854166,1584327,500400.011184812,33501998.4087405,33032998.4310168,33288998.4188574,84,90,91,999999.952502551
16:00,4648,-100,197267,39705422,854194,1584327,500700.011191517,33531998.4073155,33131998.4263145,33317998.41748,77,82,83,999999.952502551
16:15,3100,-14,197267,39705922,854196,1584340,499600.01116693,33395998.4137752,32986998.4332016,33186998.4237022,51,55,56,999999.952502551
16:30,3964,-50,197267,39706456,854200,1584351,499700.011169166,33435998.4118753,32985998.4332491,33243998.4209948,66,70,71,999999.952502551
16:45,1614,60,197267,39707282,854206,1584354,500600.011189282,33486998.4094529,33159998.4249846,33246998.4208523,26,29,31,998999.952550048
17:00,2275,43,197267,39707689,854206,1584368,500400.011184812,33629998.4026608,33264998.4199974,33450998.4111628,37,40,42,999999.952502551
17:15,1910,53,197267,39708255,854206,1584378,499800.011171401,33465998.4104504,33091998.4282144,33238998.4212323,31,34,36,999999.952502551
17:30,1431,68,197267,39708654,854206,1584394,499300.011160225,33431998.4120653,33116998.427027,33243998.4209948,23,25,27,998999.952550048
17:45,842,78,197267,39708808,854206,1584414,500100.011178106,33365998.4152001,33041998.4305893,33135998.4261245,14,15,17,995999.952692541
18:00,639,82,197267,39708988,854206,1584434,500600.011189282,33385998.4142502,33128998.426457,33195998.4232747,11,12,14,991999.952882531
18:15,317,80,197267,39709106,854206,1584455,499500.011164695,33443998.4114953,33228998.4217073,33227998.4217548,7,7,9,969999.953927474
18:30,103,82,197267,39709155,854206,1584475,500300.011182577,33454998.4109728,33177998.4241296,33248998.4207573,6,5,7,782999.962809497
18:45,-6,83,197267,39709167,854206,1584496,499500.011164695,33266998.4199024,33139998.4259345,33092998.4281669,7,6,6,-76999.9963426964
19:00,-19,94,197272,39709167,854206,1584518,499100.011155755,33187998.4236547,33045998.4303993,32931998.435814,2,2,2,-201999.990405515
19:15,-20,94,197277,39709167,854206,1584542,499300.011160225,33248998.4207573,33023998.4314442,32979998.4335341,2,2,2,-206999.990168028
19:30,-15,95,197282,39709167,854206,1584565,500000.011175871,33277998.4193799,33050998.4301618,32981998.4334391,2,2,2,-155999.992590398
19:45,-15,95,197286,39709167,854206,1584589,500200.011180341,33363998.4152951,33057998.4298293,33002998.4324417,2,2,2,-153999.992685393
20:00,-15,95,197289,39709167,854206,1584613,500400.011184812,33499998.4088355,33275998.4194749,33188998.4236072,2,2,2,-155999.992590398
20:15,-15,95,197293,39709167,854206,1584637,500500.011187047,33684998.4000484,33498998.408883,33402998.4134427,2,2,2,-157999.992495403
20:30,-15,95,197297,39709167,854206,1584660,500300.011182577,33734998.3976736,33492998.4091679,33429998.4121603,2,2,2,-157999.992495403
20:45,-15,95,197301,39709167,854206,1584685,500000.011175871,33762998.3963436,33537998.4070306,33463998.4105454,2,2,2,-158999.992447906
21:00,-16,96,197304,39709167,854206,1584708,500900.011195988,33867998.3913564,33689998.3998109,33642998.4020433,2,2,2,-160999.992352911
21:15,-16,95,197308,39709167,854206,1584732,500200.011180341,33790998.3950137,33581998.4049407,33541998.4068406,2,2,2,-162999.992257916
21:30,-16,96,197312,39709167,854206,1584756,500600.011189282,33807998.3942062,33601998.4039907,33524998.407648,2,2,2,-160999.992352911
21:45,-16,96,197316,39709167,854206,1584779,500700.011191517,33832998.3930188,33669998.4007609,33594998.4043232,2,2,2,-160999.992352911
22:00,-16,96,197320,39709167,854206,1584803,500600.011189282,33853998.3920214,33674998.4005234,33564998.4057481,2,2,2,-160999.992352911
22:15,-15,95,197324,39709167,854206,1584827,500100.011178106,33648998.4017583,33438998.4117328,33376998.4146776,2,2,2,-160999.992352911
22:30,-15,95,197328,39709167,854206,1584851,499600.01116693,33535998.4071255,33338998.4164825,33247998.4208048,2,2,2,-159999.992400408
22:45,-15,95,197332,39709167,854206,1584875,499700.011169166,33490998.4092629,33254998.4204723,33159998.4249846,2,2,2,-158999.992447906
23:00,-15,95,197336,39709167,854206,1584898,500200.011180341,33573998.4053206,33447998.4113053,33352998.4158176,2,2,2,-158999.992447906
23:15,-15,95,197340,39709167,854206,1584923,499800.011171401,33566998.4056531,33397998.4136802,33329998.41691,2,2,2,-159999.992400408
23:30,-15,95,197343,39709167,854206,1584946,499900.011173636,33622998.4029933,33434998.4119228,33370998.4149626,2,2,2,-158999.992447906
23:45,-15,96,197347,39709167,854206,1584971,500600.011189282,33668998.4008084,33553998.4062706,33465998.4104504,2,2,2,-159999.992400408
