 Date :20/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-15,95,197719,39810809,856791,1587866,500400.011184812,33178998.4240821,33073998.4290694,32911998.436764,2,2,2,-153999.992685393
00:15,-15,95,197723,39810809,856791,1587889,499800.011171401,33068998.4293069,33070998.4292119,32840998.4401363,2,2,2,-153999.992685393
00:30,-15,95,197726,39810809,856791,1587913,499900.011173636,33216998.4222772,33081998.4286894,32920998.4363365,2,2,2,-153999.992685393
00:45,-15,95,197730,39810809,856791,1587937,500300.011182577,33342998.4162926,33254998.4204723,33145998.4256496,2,2,2,-154999.992637895
01:00,-15,95,197734,39810809,856791,1587961,500400.011184812,33342998.4162926,33296998.4184774,33071998.4291644,2,2,2,-156999.9925429
01:15,-15,95,197738,39810809,856791,1587984,500200.011180341,33294998.4185724,33286998.4189524,33120998.426837,2,2,2,-156999.9925429
01:30,-15,95,197741,39810809,856791,1588008,499600.01116693,33240998.4211373,33221998.4220397,33048998.4302568,2,2,2,-156999.9925429
01:45,-15,94,197745,39810809,856791,1588032,499000.011153519,33205998.4227997,33134998.426172,32972998.4338666,2,2,2,-155999.992590398
02:00,-15,95,197749,39810809,856791,1588056,500100.011178106,33303998.418145,33293998.4186199,33147998.4255546,2,2,2,-156999.9925429
02:15,-15,95,197753,39810809,856791,1588079,499600.01116693,33382998.4143927,33269998.4197599,33165998.4246996,2,2,2,-158999.992447906
02:30,-15,95,197757,39810809,856791,1588103,500300.011182577,33396998.4137277,33354998.4157226,33202998.4229422,2,2,2,-156999.9925429
02:45,-15,95,197760,39810809,856791,1588127,500100.011178106,33420998.4125878,33429998.4121603,33278998.4193324,2,2,2,-157999.992495403
03:00,-15,96,197764,39810809,856791,1588151,500700.011191517,33474998.4100229,33409998.4131102,33255998.4204248,2,2,2,-157999.992495403
03:15,-15,96,197768,39810809,856791,1588174,500400.011184812,33418998.4126827,33428998.4122078,33324998.4171475,2,2,2,-157999.992495403
03:30,-15,96,197772,39810809,856791,1588198,500900.011195988,33506998.408503,33542998.4067931,33325998.4171,2,2,2,-158999.992447906
03:45,-15,96,197776,39810809,856791,1588222,500900.011195988,33570998.4054631,33532998.407268,33352998.4158176,2,2,2,-158999.992447906
04:00,-16,96,197780,39810809,856791,1588246,501200.011202693,33638998.4022333,33532998.407268,33355998.4156751,2,2,2,-159999.992400408
04:15,-16,95,197783,39810809,856791,1588270,500100.011178106,33574998.4052731,33552998.4063181,33319998.417385,2,2,2,-160999.992352911
04:30,-16,95,197787,39810809,856791,1588294,499600.01116693,33516998.408028,33553998.4062706,33424998.4123978,2,2,2,-160999.992352911
04:45,-15,95,197791,39810809,856791,1588318,499600.01116693,33552998.4063181,33522998.407743,33334998.4166725,2,2,2,-158999.992447906
05:00,-16,95,197795,39810809,856791,1588342,500300.011182577,33661998.4011409,33624998.4028983,33460998.4106879,2,2,2,-161999.992305413
05:15,-16,95,197799,39810809,856791,1588365,499600.01116693,33624998.4028983,33569998.4055106,33373998.4148201,2,2,2,-161999.992305413
05:30,-15,95,197803,39810809,856791,1588389,499800.011171401,33554998.4062231,33450998.4111628,33287998.4189049,2,2,2,-159999.992400408
05:45,-15,95,197807,39810809,856791,1588413,498900.011151284,33330998.4168625,33338998.4164825,33180998.4239871,2,2,2,-159999.992400408
06:00,-26,89,197811,39810809,856791,1588437,499500.011164695,33475998.4099754,33455998.4109253,33303998.418145,6,5,5,-276999.986843207
