 Date :16/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-15,96,196967,39627382,851813,1581820,500900.011195988,33353998.4157701,33310998.4178125,33168998.4245571,2,2,2,-151999.992780388
00:15,-15,96,196970,39627382,851813,1581845,501100.011200458,33404998.4133477,33304998.4180975,33173998.4243196,2,2,2,-153999.992685393
00:30,-15,96,196974,39627382,851813,1581868,500900.011195988,33450998.4111628,33373998.4148201,33237998.4212798,2,2,2,-152999.99273289
00:45,-15,96,196978,39627382,851813,1581893,501400.011207164,33451998.4111153,33369998.4150101,33253998.4205198,2,2,2,-152999.99273289
01:00,-15,96,196981,39627382,851813,1581916,501200.011202693,33420998.4125878,33417998.4127302,33223998.4219448,2,2,2,-152999.99273289
01:15,-15,95,196985,39627382,851813,1581940,500300.011182577,33466998.4104029,33408998.4131577,33258998.4202823,2,2,2,-155999.992590398
01:30,-15,95,196989,39627382,851813,1581964,500700.011191517,33485998.4095004,33380998.4144877,33206998.4227522,2,2,2,-154999.992637895
01:45,-15,95,196993,39627382,851813,1581988,500100.011178106,33449998.4112103,33264998.4199974,33127998.4265045,2,2,2,-155999.992590398
02:00,-15,95,196996,39627382,851813,1582011,500200.011180341,33484998.4095479,33355998.4156751,33210998.4225622,2,2,2,-155999.992590398
02:15,-15,95,197000,39627382,851813,1582035,500100.011178106,33484998.4095479,33345998.4161501,33185998.4237497,2,2,2,-155999.992590398
02:30,-15,95,197004,39627382,851813,1582059,500100.011178106,33487998.4094054,33353998.4157701,33257998.4203298,2,2,2,-155999.992590398
02:45,-15,95,197008,39627382,851813,1582083,500000.011175871,33507998.4084555,33366998.4151526,33297998.4184299,2,2,2,-156999.9925429
03:00,-15,95,197011,39627382,851813,1582107,500500.011187047,33649998.4017108,33475998.4099754,33388998.4141077,2,2,2,-157999.992495403
03:15,-15,96,197015,39627382,851813,1582130,500800.011193753,33753998.3967711,33621998.4030408,33546998.4066031,2,2,2,-158999.992447906
03:30,-15,95,197019,39627382,851813,1582154,500300.011182577,33758998.3965336,33674998.4005234,33539998.4069356,2,2,2,-158999.992447906
03:45,-16,96,197023,39627382,851813,1582179,500900.011195988,33943998.3877466,33757998.3965811,33658998.4012834,2,2,2,-160999.992352911
04:00,-16,95,197027,39627382,851813,1582202,500700.011191517,34142998.3782946,33942998.3877941,33862998.3915939,2,2,2,-166999.992067926
04:15,-17,95,197031,39627382,851813,1582226,501100.011200458,34506998.3610055,34382998.3668952,34256998.3728799,2,2,2,-172999.991782941
04:30,-17,94,197035,39627382,851813,1582249,500900.011195988,34545998.3591531,34369998.3675127,34318998.369935,2,2,2,-172999.991782941
04:45,-17,94,197039,39627382,851813,1582273,500400.011184812,34449998.3637129,34267998.3723574,34207998.3752073,2,2,2,-174999.991687946
05:00,-17,94,197043,39627382,851813,1582296,500200.011180341,34442998.3640454,34239998.3736873,34189998.3760622,2,2,2,-173999.991735444
05:15,-16,94,197048,39627382,851813,1582320,499600.01116693,34313998.3701725,34146998.3781046,34087998.380907,2,2,2,-171999.991830439
05:30,-16,95,197052,39627382,851813,1582343,500800.011193753,34322998.3697451,34156998.3776296,34138998.3784846,2,2,2,-171999.991830439
05:45,-16,94,197056,39627382,851813,1582367,499600.01116693,34102998.3801945,33854998.3919739,33845998.3924013,2,2,2,-167999.992020429
06:00,-16,95,197060,39627382,851813,1582391,500700.011191517,34173998.3768222,33977998.3861317,33944998.3876991,2,2,2,-166999.992067926
06:15,-16,95,197064,39627382,851813,1582414,500100.011178106,34074998.3815244,33784998.3952987,33807998.3942062,2,2,2,-165999.992115423
06:30,82,90,197067,39627386,851813,1582438,499800.011171401,33836998.3928288,33785998.3952512,33672998.4006184,6,5,5,673999.967986719
06:45,132,90,197067,39627427,851813,1582461,500300.011182577,33915998.3890765,33777998.3956312,33720998.3983385,6,5,6,823999.960862102
07:00,361,90,197067,39627468,851813,1582483,500200.011180341,34008998.3846593,33807998.3942062,33812998.3939688,7,7,9,969999.953927474
07:15,368,89,197067,39627573,851813,1582506,500000.011175871,34051998.3826169,33752998.3968186,33801998.3944912,7,8,9,971999.95383248
07:30,662,89,197067,39627677,851813,1582528,498900.011151284,33847998.3923063,33608998.4036582,33622998.4029933,11,12,14,990999.952930028
07:45,951,88,197067,39627884,851813,1582550,499200.01115799,33790998.3950137,33555998.4061756,33572998.4053681,16,16,19,995999.952692541
08:00,842,89,197067,39628161,851813,1582571,499200.01115799,33825998.3933513,33629998.4026608,33635998.4023758,14,14,17,993999.952787536
08:15,1363,81,197067,39628442,851813,1582592,499400.01116246,33795998.3947762,33604998.4038482,33592998.4044182,23,23,26,997999.952597546
08:30,2716,41,197067,39628961,851813,1582608,500300.011182577,33794998.3948237,33575998.4052256,33634998.4024233,45,46,49,999999.952502551
08:45,3848,-14,197067,39629752,851817,1582617,500300.011182577,33785998.3952512,33552998.4063181,33631998.4025658,64,66,69,999999.952502551
09:00,1795,71,197067,39630241,851817,1582632,500200.011180341,33862998.3915939,33649998.4017108,33638998.4022333,29,31,34,998999.952550048
09:15,1941,68,197067,39630691,851817,1582651,499600.01116693,33995998.3852767,33675998.4004759,33844998.3924488,31,33,36,998999.952550048
09:30,3581,-1,197067,39631330,851817,1582661,499500.011164695,34036998.3833293,33676998.4004284,33893998.3901215,58,62,63,999999.952502551
