 Date :15/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-15,95,196768,39607623,851754,1579925,500100.011178106,33686998.3999534,33588998.4046082,33487998.4094054,2,2,2,-159999.992400408
00:15,-15,94,196771,39607623,851754,1579949,499300.011160225,33529998.4074105,33373998.4148201,33298998.4183824,2,2,2,-157999.992495403
00:15,-15,94,196772,39607623,851754,1579951,499400.01116246,33523998.4076955,33386998.4142027,33321998.41729,2,2,2,-157999.992495403
00:30,-15,95,196775,39607623,851754,1579972,500200.011180341,33652998.4015683,33548998.4065081,33438998.4117328,2,2,2,-157999.992495403
00:45,-15,94,196779,39607623,851754,1579996,499700.011169166,33795998.3947762,33682998.4001434,33497998.4089305,2,2,2,-160999.992352911
00:45,-15,94,196779,39607623,851754,1579999,499600.01116693,33791998.3949662,33641998.4020908,33491998.4092154,2,2,2,-159999.992400408
01:00,-15,95,196783,39607623,851754,1580020,500600.011189282,33874998.3910239,33727998.398006,33606998.4037532,2,2,2,-159999.992400408
01:15,-16,95,196787,39607623,851754,1580043,500400.011184812,33974998.3862742,33693998.399621,33631998.4025658,2,2,2,-161999.992305413
01:15,-15,95,196787,39607623,851754,1580046,500300.011182577,33962998.3868441,33745998.3971511,33654998.4014734,2,2,2,-161999.992305413
01:30,-15,94,196791,39607623,851754,1580067,499600.01116693,33848998.3922588,33637998.4022808,33588998.4046082,2,2,2,-161999.992305413
01:45,-15,95,196794,39607623,851754,1580091,500300.011182577,33884998.3905489,33733998.3977211,33623998.4029458,2,2,2,-160999.992352911
01:45,-15,95,196795,39607623,851754,1580093,500400.011184812,33897998.3899315,33718998.3984335,33637998.4022808,2,2,2,-159999.992400408
02:00,-16,95,196798,39607623,851754,1580114,500600.011189282,33982998.3858942,33863998.3915464,33731998.397816,2,2,2,-160999.992352911
02:15,-16,95,196802,39607623,851754,1580138,500500.011187047,34029998.3836618,33864998.3914989,33779998.3955362,2,2,2,-161999.992305413
02:15,-16,95,196803,39607623,851754,1580141,500200.011180341,34000998.3850392,33847998.3923063,33770998.3959636,2,2,2,-162999.992257916
02:30,-16,94,196806,39607623,851754,1580162,499600.01116693,33923998.3886965,33765998.3962011,33704998.3990985,2,2,2,-161999.992305413
02:45,-16,95,196810,39607623,851754,1580185,500200.011180341,34003998.3848967,33871998.3911664,33775998.3957262,2,2,2,-162999.992257916
02:45,-16,94,196810,39607623,851754,1580188,499800.011171401,33985998.3857517,33859998.3917364,33770998.3959636,2,2,2,-163999.992210418
03:00,-16,94,196814,39607623,851754,1580209,500100.011178106,34035998.3833768,33874998.3910239,33806998.3942537,2,2,2,-163999.992210418
03:15,-16,94,196818,39607623,851754,1580233,500000.011175871,34088998.3808595,33950998.3874141,33875998.3909764,2,2,2,-166999.992067926
03:15,-16,94,196818,39607623,851754,1580235,499900.011173636,34068998.3818094,33916998.389029,33867998.3913564,2,2,2,-166999.992067926
03:30,-16,94,196822,39607623,851754,1580256,500000.011175871,34088998.3808595,33925998.3886015,33837998.3927813,2,2,2,-167999.992020429
03:45,-16,94,196826,39607623,851754,1580280,500300.011182577,34148998.3780096,33953998.3872716,33880998.3907389,2,2,2,-167999.992020429
03:45,-16,95,196826,39607623,851754,1580283,500600.011189282,34155998.3776771,33993998.3853717,33895998.3900265,2,2,2,-165999.992115423
04:00,-16,94,196830,39607623,851754,1580304,500300.011182577,34129998.3789121,33986998.3857042,33918998.388934,2,2,2,-166999.992067926
04:15,-16,94,196834,39607623,851754,1580327,499700.011169166,34134998.3786746,33941998.3878416,33880998.3907389,2,2,2,-166999.992067926
04:15,-16,94,196834,39607623,851754,1580330,500300.011182577,34190998.3760147,33970998.3864642,33923998.3886965,2,2,2,-167999.992020429
04:30,-16,94,196838,39607623,851754,1580350,499700.011169166,34111998.379767,33957998.3870816,33854998.3919739,2,2,2,-167999.992020429
04:45,-16,94,196842,39607623,851754,1580374,499700.011169166,34171998.3769172,34003998.3848967,33926998.388554,2,2,2,-168999.991972931
04:45,-16,94,196842,39607623,851754,1580377,500400.011184812,34191998.3759672,33973998.3863217,33926998.388554,2,2,2,-167999.992020429
05:00,-16,95,196846,39607623,851754,1580398,500400.011184812,34134998.3786746,33964998.3867491,33909998.3893615,2,2,2,-166999.992067926
05:15,-16,94,196850,39607623,851754,1580421,499200.01115799,34119998.379387,33935998.3881266,33874998.3910239,2,2,2,-168999.991972931
05:15,-16,94,196850,39607623,851754,1580424,499700.011169166,34126998.3790546,33953998.3872716,33898998.389884,2,2,2,-167999.992020429
05:30,-16,95,196854,39607623,851754,1580445,500300.011182577,34009998.3846118,33816998.3937788,33758998.3965336,2,2,2,-164999.992162921
