 Date :12/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-15,94,196386,39508885,849454,1577068,498400.011140108,33578998.4050832,33411998.4130152,33420998.4125878,2,2,2,-159999.992400408
00:15,-15,94,196390,39508885,849454,1577091,498700.011146814,33622998.4029933,33448998.4112578,33399998.4135852,2,2,2,-159999.992400408
00:30,-15,94,196393,39508885,849454,1577114,498600.011144579,33631998.4025658,33500998.408788,33436998.4118278,2,2,2,-159999.992400408
00:45,-16,94,196397,39508885,849454,1577138,499400.01116246,33860998.3916889,33689998.3998109,33597998.4041807,2,2,2,-162999.992257916
01:00,-16,95,196401,39508885,849454,1577161,500000.011175871,33863998.3915464,33692998.3996684,33634998.4024233,2,2,2,-161999.992305413
01:15,-16,94,196405,39508885,849454,1577185,499900.011173636,33975998.3862267,33792998.3949187,33708998.3989085,2,2,2,-162999.992257916
01:30,-16,95,196409,39508885,849454,1577209,500500.011187047,33999998.3850867,33725998.398101,33682998.4001434,2,2,2,-162999.992257916
01:45,-16,95,196413,39508885,849454,1577232,500500.011187047,33999998.3850867,33740998.3973886,33662998.4010934,2,2,2,-160999.992352911
02:00,-16,95,196417,39508885,849454,1577256,500600.011189282,34046998.3828544,33767998.3961061,33750998.3969136,2,2,2,-162999.992257916
02:15,-16,95,196421,39508885,849454,1577280,500500.011187047,34003998.3848967,33825998.3933513,33794998.3948237,2,2,2,-163999.992210418
02:30,-16,95,196425,39508885,849454,1577304,500800.011193753,33957998.3870816,33701998.399241,33691998.3997159,2,2,2,-160999.992352911
02:45,-16,95,196428,39508885,849454,1577327,500700.011191517,33998998.3851342,33799998.3945862,33774998.3957737,2,2,2,-160999.992352911
03:00,-16,95,196432,39508885,849454,1577351,500500.011187047,33996998.3852292,33786998.3952037,33788998.3951087,2,2,2,-162999.992257916
03:15,-16,94,196436,39508885,849454,1577375,499200.01115799,33992998.3854192,33817998.3937313,33804998.3943487,2,2,2,-165999.992115423
03:30,-16,94,196440,39508885,849454,1577398,499800.011171401,34056998.3823794,33884998.3905489,33829998.3931613,2,2,2,-165999.992115423
03:45,-16,95,196444,39508885,849454,1577422,500200.011180341,34037998.3832818,33947998.3875566,33887998.3904064,2,2,2,-166999.992067926
04:00,-16,94,196448,39508885,849454,1577445,499900.011173636,34028998.3837093,33926998.388554,33870998.3912139,2,2,2,-167999.992020429
04:15,-16,94,196452,39508885,849454,1577469,499500.011164695,34010998.3845643,33908998.389409,33795998.3947762,2,2,2,-165999.992115423
04:30,-16,95,196456,39508885,849454,1577493,500300.011182577,34050998.3826644,33946998.3876041,33786998.3952037,2,2,2,-165999.992115423
04:45,-16,94,196460,39508885,849454,1577516,499500.011164695,34005998.3848017,33911998.3892665,33789998.3950612,2,2,2,-165999.992115423
05:00,-16,95,196464,39508885,849454,1577540,500900.011195988,34082998.3811444,33943998.3877466,33799998.3945862,2,2,2,-163999.992210418
05:15,-16,95,196468,39508885,849454,1577564,500500.011187047,34099998.380337,34018998.3841843,33898998.389884,2,2,2,-165999.992115423
05:30,-16,95,196472,39508885,849454,1577588,500600.011189282,34030998.3836143,33921998.3887915,33802998.3944437,2,2,2,-161999.992305413
05:45,-15,95,196476,39508885,849454,1577611,500200.011180341,33860998.3916889,33741998.3973411,33632998.4025183,2,2,2,-160999.992352911
06:00,-16,96,196480,39508885,849454,1577635,500900.011195988,33927998.3885065,33719998.398386,33649998.4017108,2,2,2,-160999.992352911
06:15,8,90,196484,39508885,849454,1577659,500300.011182577,33715998.398576,33658998.4012834,33570998.4054631,6,5,5,87999.9958202245
06:30,135,89,196484,39508901,849454,1577681,499800.011171401,33614998.4033732,33487998.4094054,33404998.4133477,6,5,6,835999.960292133
