 Date :21/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 2 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
06:00,-31,89,197995,39865724,858325,1589831,501100.011200458,33761998.3963911,33792998.3949187,33525998.4076005,7,6,5,-327999.984420837
06:15,61,89,197996,39865729,858325,1589853,499900.011173636,33502998.408693,33541998.4068406,33371998.4149151,6,5,6,566999.973068946
06:30,40,92,197996,39865750,858325,1589876,499900.011173636,33406998.4132527,33464998.4104979,33251998.4206148,3,3,3,399999.98100102
06:45,426,92,197996,39865817,858325,1589899,500200.011180341,33550998.4064131,33507998.4084555,33364998.4152476,8,8,11,977999.953547495
07:00,787,90,197996,39865966,858325,1589921,500500.011187047,33503998.4086455,33437998.4117803,33320998.4173375,14,14,16,993999.952787536
07:15,1258,83,197996,39866222,858325,1589943,500500.011187047,33473998.4100704,33482998.4096429,33338998.4164825,21,21,24,997999.952597546
07:30,1774,71,197996,39866599,858325,1589963,500100.011178106,33466998.4104029,33382998.4143927,33281998.4191899,29,30,33,998999.952550048
07:45,2280,58,197996,39867107,858325,1589979,500300.011182577,33438998.4117328,33358998.4155326,33325998.4171,38,39,42,999999.952502551
08:00,2805,37,197996,39867744,858325,1589991,500400.011184812,33467998.4103554,33355998.4156751,33300998.4182874,47,48,51,999999.952502551
08:15,3309,14,197996,39868506,858325,1589998,500300.011182577,33487998.4094054,33322998.4172425,33319998.417385,55,57,60,999999.952502551
08:30,3714,-10,197996,39869384,858326,1589999,500000.011175871,33543998.4067456,33316998.4175275,33335998.416625,62,65,67,999999.952502551
08:45,4152,-38,197996,39870368,858332,1589999,500200.011180341,33545998.4066506,33293998.4186199,33311998.417765,69,72,75,999999.952502551
09:00,4537,-65,197996,39871455,858345,1589999,500000.011175871,33590998.4045132,33272998.4196174,33341998.4163401,75,80,81,999999.952502551
09:15,4895,-89,197996,39872636,858364,1589999,500400.011184812,33749998.3969611,33454998.4109728,33551998.4063656,81,85,87,999999.952502551
09:30,5189,-113,197996,39873889,858389,1589999,500200.011180341,33742998.3972936,33427998.4122553,33522998.407743,86,91,92,999999.952502551
09:45,5551,-141,197996,39875235,858421,1589999,500600.011189282,33841998.3925913,33521998.4077905,33598998.4041332,91,97,99,999999.952502551
10:00,5774,-154,197996,39876646,858458,1589999,500600.011189282,33938998.3879841,33660998.4011884,33763998.3962961,95,100,102,999999.952502551
10:15,5937,-169,197996,39878121,858500,1589999,500500.011187047,33990998.3855142,33681998.4001909,33790998.3950137,98,103,104,999999.952502551
10:30,6219,-198,197996,39879654,858547,1589999,500500.011187047,33952998.3873191,33635998.4023758,33776998.3956787,102,108,109,999999.952502551
10:45,6376,-208,197996,39881225,858598,1589999,500400.011184812,34023998.3839468,33647998.4018058,33834998.3929238,105,111,112,-998999.952550048
11:00,6495,-221,197996,39882836,858652,1589999,501200.011202693,33995998.3852767,33648998.4017583,33817998.3937313,107,113,114,-998999.952550048
11:15,6868,-259,197996,39884521,858714,1589999,500400.011184812,33906998.389504,33591998.4044657,33743998.3972461,114,119,120,-998999.952550048
11:30,6963,-274,197996,39886247,858781,1589999,500900.011195988,33990998.3855142,33608998.4036582,33768998.3960586,115,121,122,-998999.952550048
11:45,7084,-286,197996,39888010,858851,1589999,499400.01116246,33808998.3941587,33492998.4091679,33642998.4020433,117,123,125,-998999.952550048
12:00,7164,-290,197996,39889776,858921,1589999,500700.011191517,34123998.379197,33808998.3941587,33955998.3871766,118,123,125,-998999.952550048
12:15,7087,-279,197996,39891562,858993,1589999,499800.011171401,34124998.3791495,33807998.3942062,33982998.3858942,116,122,124,-998999.952550048
12:30,7155,-290,197996,39893339,859064,1589999,500400.011184812,34074998.3815244,33746998.3971036,33896998.389979,118,124,125,-998999.952550048
12:45,7097,-284,197996,39895120,859135,1589999,499700.011169166,34101998.380242,33799998.3945862,33928998.388459,117,122,124,-998999.952550048
13:00,6993,-271,197996,39896883,859205,1589999,500400.011184812,34226998.3743048,33802998.3944437,33970998.3864642,114,121,122,-998999.952550048
13:15,6956,-266,197996,39898631,859272,1589999,499100.011155755,34213998.3749223,33866998.3914039,33987998.3856567,114,120,122,-998999.952550048
13:30,6745,-249,197996,39900345,859336,1589999,499700.011169166,34158998.3775346,33820998.3935888,33924998.388649,111,116,118,-998999.952550048
13:45,6600,-231,197996,39901958,859393,1589999,500100.011178106,34171998.3769172,33772998.3958687,33917998.3889815,108,114,116,-998999.952550048
14:00,6443,-214,197996,39903586,859449,1589999,500500.011187047,34215998.3748273,33838998.3927338,33992998.3854192,105,111,113,-998999.952550048
14:15,6456,-221,197996,39905209,859504,1589999,499600.01116693,34133998.3787221,33707998.398956,33913998.3891715,105,112,113,-998999.952550048
14:30,6201,-197,197996,39906784,859555,1589999,499400.01116246,34033998.3834718,33657998.4013309,33814998.3938738,102,108,109,999999.952502551
14:45,5972,-173,197996,39908317,859603,1589999,499300.011160225,33943998.3877466,33613998.4034207,33781998.3954412,98,104,105,999999.952502551
15:00,5710,-149,197996,39909775,859643,1589999,500700.011191517,34051998.3826169,33816998.3937788,33919998.3888865,94,98,100,999999.952502551
15:15,5462,-128,197996,39911166,859678,1589999,500100.011178106,33926998.388554,33699998.399336,33804998.3943487,90,94,96,999999.952502551
15:30,5218,-111,197996,39912512,859708,1589999,500200.011180341,33897998.3899315,33572998.4053681,33683998.4000959,86,91,92,999999.952502551
15:45,4927,-89,197996,39913756,859731,1589999,500000.011175871,33932998.3882691,33622998.4029933,33730998.3978635,81,86,87,999999.952502551
16:00,4562,-63,197996,39914938,859749,1589999,500400.011184812,33988998.3856092,33652998.4015683,33744998.3971986,74,79,81,999999.952502551
16:15,4176,-38,197996,39916051,859763,1589999,499900.011173636,33853998.3920214,33621998.4030408,33702998.3991935,69,72,74,999999.952502551
16:30,3482,3,197996,39917017,859769,1589999,500100.011178106,33853998.3920214,33626998.4028033,33680998.4002384,57,60,62,999999.952502551
16:45,2974,26,197996,39917836,859769,1590003,500400.011184812,34146998.3781046,33897998.3899315,33941998.3878416,48,51,53,999999.952502551
17:00,2545,45,197996,39918524,859769,1590011,500300.011182577,33985998.3857517,33810998.3940637,33816998.3937788,41,44,46,999999.952502551
17:15,2043,63,197996,39919097,859769,1590025,500200.011180341,33712998.3987185,33499998.4088355,33561998.4058906,33,36,37,999999.952502551
17:30,1480,75,197996,39919495,859769,1590043,500700.011191517,33829998.3931613,33611998.4035157,33599998.4040857,24,26,28,998999.952550048
17:45,987,83,197996,39919802,859769,1590063,500100.011178106,33695998.399526,33541998.4068406,33487998.4094054,16,17,20,995999.952692541
18:00,591,87,197996,39919994,859769,1590084,500700.011191517,33885998.3905014,33694998.3995735,33649998.4017108,10,11,13,988999.953025023
18:15,298,88,197996,39920101,859769,1590106,499700.011169166,34002998.3849442,33806998.3942537,33697998.399431,7,7,9,958999.954449946
18:30,117,89,197996,39920151,859769,1590128,499600.01116693,33906998.389504,33835998.3928763,33682998.4001434,6,5,6,795999.962192031
18:45,-6,88,197996,39920164,859769,1590150,499600.01116693,33875998.3909764,33847998.3923063,33641998.4020908,7,6,6,-68999.996722676
19:00,-31,91,198003,39920164,859769,1590173,499700.011169166,33906998.389504,33875998.3909764,33705998.399051,3,3,3,-322999.984658324
19:15,-31,91,198010,39920164,859769,1590196,499000.011153519,33767998.3961061,33764998.3962486,33547998.4065556,4,3,3,-321999.984705821
19:30,-15,94,198017,39920164,859769,1590219,499700.011169166,33679998.4002859,33719998.398386,33413998.4129202,2,2,2,-160999.992352911
19:45,-15,95,198021,39920164,859769,1590243,500100.011178106,33699998.399336,33682998.4001434,33505998.4085505,2,2,2,-160999.992352911
20:00,-15,95,198024,39920164,859769,1590266,500100.011178106,33743998.3972461,33767998.3961061,33545998.4066506,2,2,2,-160999.992352911
20:15,-15,94,198028,39920164,859769,1590290,499200.01115799,33641998.4020908,33661998.4011409,33512998.408218,2,2,2,-161999.992305413
20:30,-15,94,198032,39920164,859769,1590313,499700.011169166,33721998.398291,33758998.3965336,33549998.4064606,2,2,2,-159999.992400408
20:45,-15,95,198036,39920164,859769,1590337,499800.011171401,33726998.3980535,33721998.398291,33511998.4082655,2,2,2,-160999.992352911
21:00,-15,94,198040,39920164,859769,1590361,499500.011164695,33669998.4007609,33664998.4009984,33486998.4094529,2,2,2,-160999.992352911
21:15,-15,95,198044,39920164,859769,1590384,500500.011187047,33708998.3989085,33777998.3956312,33568998.4055581,2,2,2,-160999.992352911
21:30,-15,95,198047,39920164,859769,1590408,500100.011178106,33685998.4000009,33710998.3988135,33454998.4109728,2,2,2,-158999.992447906
21:45,-15,95,198051,39920164,859769,1590431,500500.011187047,33682998.4001434,33643998.4019958,33454998.4109728,2,2,2,-158999.992447906
22:00,-15,95,198055,39920164,859769,1590455,500500.011187047,33696998.3994785,33633998.4024708,33468998.4103079,2,2,2,-157999.992495403
22:15,-15,94,198059,39920164,859769,1590479,499300.011160225,33369998.4150101,33310998.4178125,33158998.4250321,2,2,2,-156999.9925429
22:30,-15,94,198063,39920164,859769,1590502,498200.011135638,33314998.4176225,33270998.4197124,33173998.4243196,2,2,2,-155999.992590398
22:45,-15,94,198066,39920164,859769,1590526,499200.01115799,33372998.4148676,33350998.4159126,33219998.4221347,2,2,2,-156999.9925429
23:00,-15,95,198070,39920164,859769,1590549,500300.011182577,33327998.417005,33229998.4216598,33115998.4270745,2,2,2,-153999.992685393
23:15,-15,95,198074,39920164,859769,1590573,499900.011173636,33313998.41767,33249998.4207098,33079998.4287844,2,2,2,-153999.992685393
23:30,-15,95,198077,39920164,859769,1590597,500600.011189282,33389998.4140602,33259998.4202348,33170998.4244621,2,2,2,-153999.992685393
23:45,-15,95,198081,39920164,859769,1590621,499900.011173636,33356998.4156276,33311998.417765,33210998.4225622,2,2,2,-154999.992637895
