 Date :14/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 1 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-11,50,159740,45694919,1549645,826208,500200.011180341,33085998.4284994,33205998.4227997,32735998.4451235,1,1,1,-203999.99031052
00:15,-11,50,159742,45694919,1549645,826220,500400.011184812,33073998.4290694,33167998.4246046,32681998.4476884,1,1,1,-203999.99031052
00:15,-10,50,159743,45694919,1549645,826222,500100.011178106,33035998.4308743,33137998.4260295,32650998.4491608,1,1,1,-203999.99031052
00:30,-10,51,159745,45694919,1549645,826233,500700.011191517,33069998.4292594,33162998.4248421,32660998.4486858,1,1,1,-201999.990405515
00:45,-11,51,159748,45694919,1549645,826246,500600.011189282,33308998.4179075,33352998.4158176,32874998.4385214,1,1,1,-203999.99031052
00:45,-11,51,159748,45694919,1549645,826247,500800.011193753,33310998.4178125,33355998.4156751,32912998.4367165,1,1,1,-205999.990215525
01:00,-11,51,159750,45694919,1549645,826258,500600.011189282,33261998.4201398,33337998.41653,32853998.4395188,1,1,1,-204999.990263023
01:15,-11,51,159753,45694919,1549645,826271,500400.011184812,33306998.4180025,33435998.4118753,32909998.436859,1,1,1,-206999.990168028
01:15,-11,51,159753,45694919,1549645,826272,500700.011191517,33387998.4141552,33470998.4102129,32974998.4337716,1,1,1,-205999.990215525
01:30,-11,51,159756,45694919,1549645,826284,501100.011200458,33330998.4168625,33443998.4114953,32918998.4364315,1,1,1,-205999.990215525
01:45,-11,51,159758,45694919,1549645,826296,500400.011184812,33256998.4203773,33363998.4152951,32854998.4394713,1,1,1,-205999.990215525
01:45,-11,51,159759,45694919,1549645,826298,500200.011180341,33227998.4217548,33338998.4164825,32794998.4423212,1,1,1,-203999.99031052
02:00,-11,51,159761,45694919,1549645,826309,500400.011184812,33241998.4210898,33375998.4147251,32869998.4387589,1,1,1,-205999.990215525
02:15,-11,51,159764,45694919,1549645,826322,499900.011173636,33384998.4142977,33486998.4094529,32992998.4329167,1,1,1,-208999.990073033
02:15,-11,50,159764,45694919,1549645,826323,499800.011171401,33396998.4137277,33488998.4093579,32965998.4341991,1,1,1,-209999.990025536
02:30,-11,51,159766,45694919,1549645,826334,500300.011182577,33499998.4088355,33651998.4016158,33087998.4284044,1,1,1,-208999.990073033
02:45,-11,51,159769,45694919,1549645,826347,500100.011178106,33437998.4117803,33511998.4082655,33033998.4309693,1,1,1,-208999.990073033
02:45,-11,51,159769,45694919,1549645,826348,500000.011175871,33414998.4128727,33549998.4064606,33008998.4321567,1,1,1,-208999.990073033
03:00,-11,51,159772,45694919,1549645,826360,500500.011187047,33445998.4114003,33615998.4033258,33054998.4299718,1,1,1,-208999.990073033
03:15,-11,51,159775,45694919,1549645,826372,500300.011182577,33490998.4092629,33661998.4011409,33103998.4276444,1,1,1,-210999.989978038
03:15,-11,51,159775,45694919,1549645,826374,500400.011184812,33525998.4076005,33653998.4015208,33131998.4263145,1,1,1,-209999.990025536
03:30,-11,51,159777,45694919,1549645,826385,500300.011182577,33537998.4070306,33674998.4005234,33116998.427027,1,1,1,-210999.989978038
03:45,-11,51,159780,45694919,1549645,826398,500400.011184812,33581998.4049407,33683998.4000959,33122998.426742,1,1,1,-210999.989978038
03:45,-11,51,159780,45694919,1549645,826399,500600.011189282,33578998.4050832,33713998.398671,33153998.4252696,1,1,1,-210999.989978038
04:00,-11,51,159783,45694919,1549645,826410,500200.011180341,33640998.4021383,33659998.4012359,33216998.4222772,1,1,1,-211999.989930541
04:15,-11,50,159785,45694919,1549645,826423,499800.011171401,33535998.4071255,33658998.4012834,33126998.426552,1,1,1,-211999.989930541
04:15,-11,50,159786,45694919,1549645,826424,499900.011173636,33516998.408028,33637998.4022808,33113998.4271695,1,1,1,-211999.989930541
04:30,-11,51,159788,45694919,1549645,826435,500200.011180341,33543998.4067456,33662998.4010934,33168998.4245571,1,1,1,-211999.989930541
04:45,-11,51,159791,45694919,1549645,826448,500100.011178106,33595998.4042757,33714998.3986235,33186998.4237022,1,1,1,-212999.989883043
