 Date :17/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 1 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-11,51,160161,45806178,1553356,828443,499800.011171401,33517998.4079805,33572998.4053681,32976998.4336766,1,1,1,-211999.989930541
00:15,-11,51,160164,45806178,1553356,828456,499900.011173636,33455998.4109253,33447998.4113053,32895998.4375239,1,1,1,-209999.990025536
00:30,-11,51,160167,45806178,1553356,828468,499500.011164695,33416998.4127777,33468998.4103079,32914998.4366215,1,1,1,-210999.989978038
00:45,-11,51,160169,45806178,1553356,828481,500300.011182577,33500998.408788,33555998.4061756,32966998.4341516,1,1,1,-207999.990120531
01:00,-11,51,160172,45806178,1553356,828494,499900.011173636,33445998.4114003,33501998.4087405,32874998.4385214,1,1,1,-214999.989788048
01:15,-11,51,160175,45806178,1553356,828507,500300.011182577,33601998.4039907,33653998.4015208,33059998.4297343,1,1,1,-209999.990025536
01:30,-11,51,160178,45806178,1553356,828519,499800.011171401,33640998.4021383,33684998.4000484,33071998.4291644,1,1,1,-213999.989835546
01:45,-11,51,160180,45806178,1553356,828532,499700.011169166,33544998.4066981,33641998.4020908,33023998.4314442,1,1,1,-209999.990025536
02:00,-11,51,160183,45806178,1553356,828545,500600.011189282,33712998.3987185,33817998.3937313,33175998.4242246,1,1,1,-213999.989835546
02:15,-11,51,160186,45806178,1553356,828558,500300.011182577,33694998.3995735,33738998.3974836,33158998.4250321,1,1,1,-213999.989835546
02:30,-11,51,160189,45806178,1553356,828570,500500.011187047,33705998.399051,33721998.398291,33169998.4245096,1,1,1,-212999.989883043
02:45,-11,51,160192,45806178,1553356,828584,500000.011175871,33676998.4004284,33749998.3969611,33179998.4240346,1,1,1,-209999.990025536
03:00,-11,51,160194,45806178,1553356,828596,500200.011180341,33665998.4009509,33637998.4022808,33099998.4278344,1,1,1,-211999.989930541
03:15,-11,51,160197,45806178,1553356,828610,500300.011182577,33593998.4043707,33594998.4043232,33051998.4301143,1,1,1,-211999.989930541
03:30,-11,51,160200,45806178,1553356,828623,500400.011184812,33578998.4050832,33625998.4028508,33029998.4311593,1,1,1,-209999.990025536
03:45,-11,51,160203,45806178,1553356,828635,500200.011180341,33582998.4048932,33584998.4047982,33042998.4305418,1,1,1,-207999.990120531
04:00,-11,51,160206,45806178,1553356,828648,500800.011193753,33649998.4017108,33636998.4023283,33088998.4283569,1,1,1,-209999.990025536
04:15,-11,51,160208,45806178,1553356,828661,500700.011191517,33614998.4033732,33684998.4000484,33098998.4278819,1,1,1,-210999.989978038
04:30,-11,51,160211,45806178,1553356,828674,500400.011184812,33652998.4015683,33690998.3997634,33096998.4279769,1,1,1,-211999.989930541
04:45,-11,51,160214,45806178,1553356,828686,500700.011191517,33656998.4013784,33734998.3976736,33102998.4276919,1,1,1,-208999.990073033
05:00,-11,51,160217,45806178,1553356,828699,500600.011189282,33722998.3982435,33751998.3968661,33232998.4215173,1,1,1,-210999.989978038
05:15,-11,51,160219,45806178,1553356,828712,500100.011178106,33638998.4022333,33653998.4015208,33090998.4282619,1,1,1,-209999.990025536
05:30,-11,51,160222,45806178,1553356,828725,500600.011189282,33600998.4040382,33620998.4030883,33060998.4296868,1,1,1,-207999.990120531
05:45,-11,51,160225,45806178,1553356,828738,499700.011169166,33483998.4095954,33544998.4066981,32959998.4344841,1,1,1,-214999.989788048
06:00,-11,51,160228,45806178,1553356,828750,500000.011175871,33636998.4023283,33657998.4013309,33123998.4266945,1,1,1,-214999.989788048
06:15,-1,35,160232,45806178,1553356,828761,499800.011171401,33574998.4052731,33614998.4033732,33088998.4283569,7,7,7,-40999.9980526046
06:30,203,34,160232,45806195,1553356,828770,500400.011184812,33431998.4120653,33475998.4099754,32938998.4354815,7,6,6,985999.953167515
06:45,125,33,160232,45806236,1553356,828779,500100.011178106,33382998.4143927,33517998.4079805,32959998.4344841,7,5,6,965999.954117464
07:00,464,31,160232,45806298,1553356,828787,500900.011195988,33480998.4097379,33641998.4020908,33049998.4302093,11,9,8,997999.952597546
07:15,246,33,160232,45806416,1553356,828795,500500.011187047,33334998.4166725,33554998.4062231,32975998.4337241,8,7,6,990999.952930028
07:30,1479,13,160232,45806568,1553357,828802,500700.011191517,33387998.4141552,33569998.4055106,33034998.4309218,27,26,24,999999.952502551
07:45,2308,-8,160232,45807027,1553358,828805,501000.011198223,33545998.4066506,33764998.3962486,33218998.4221822,41,40,38,999999.952502551
08:00,2857,-27,160232,45807670,1553363,828806,500900.011195988,33467998.4103554,33751998.3968661,33101998.4277394,51,50,47,999999.952502551
08:15,3220,-41,160232,45808424,1553372,828806,500700.011191517,33406998.4132527,33668998.4008084,33074998.4290219,57,56,54,999999.952502551
08:30,3864,-78,160232,45809294,1553386,828806,500800.011193753,33406998.4132527,33686998.3999534,33150998.4254121,68,68,65,999999.952502551
08:45,4432,-109,160232,45810304,1553408,828806,499700.011169166,33182998.4238921,33494998.4090729,32917998.436479,79,78,75,999999.952502551
09:00,4698,-131,160232,45811444,1553439,828806,500600.011189282,33316998.4175275,33548998.4065081,32996998.4327267,83,82,79,999999.952502551
09:15,4881,-148,160232,45812682,1553477,828806,499000.011153519,33152998.4253171,33453998.4110203,32963998.4342941,86,87,82,999999.952502551
09:30,2100,5,160232,45813737,1553506,828807,499500.011164695,33116998.427027,33336998.4165775,32907998.4369539,38,38,35,999999.952502551
09:45,6691,-306,160232,45814804,1553537,828807,499600.01116693,33324998.4171475,33563998.4057956,33125998.4265995,117,118,114,-998999.952550048
