 Date :21/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 1 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-10,51,160687,46030341,1562691,831091,499600.01116693,33133998.4262195,33109998.4273595,32674998.4480209,1,1,1,-201999.990405515
00:15,-10,51,160690,46030341,1562691,831104,499600.01116693,33066998.4294019,33107998.4274545,32601998.4514882,1,1,1,-200999.990453013
00:30,-10,50,160692,46030341,1562691,831117,499100.011155755,33165998.4246996,33120998.426837,32647998.4493033,1,1,1,-200999.990453013
00:45,-10,51,160695,46030341,1562691,831129,499400.01116246,33218998.4221822,33228998.4217073,32710998.4463109,1,1,1,-202999.990358018
01:00,-11,51,160697,46030341,1562691,831142,500500.011187047,33354998.4157226,33269998.4197599,32799998.4420837,1,1,1,-202999.990358018
01:15,-11,51,160700,46030341,1562691,831155,500500.011187047,33379998.4145352,33348998.4160076,32904998.4370964,1,1,1,-205999.990215525
01:30,-11,51,160703,46030341,1562691,831167,500200.011180341,33360998.4154376,33237998.4212798,32747998.4445535,1,1,1,-203999.99031052
01:45,-11,51,160705,46030341,1562691,831180,500500.011187047,33330998.4168625,33277998.4193799,32797998.4421787,1,1,1,-203999.99031052
02:00,-11,51,160708,46030341,1562691,831193,500600.011189282,33442998.4115428,33325998.4171,32846998.4398513,1,1,1,-202999.990358018
02:15,-11,51,160711,46030341,1562691,831205,500400.011184812,33422998.4124928,33421998.4125403,32843998.4399938,1,1,1,-204999.990263023
02:30,-10,50,160713,46030341,1562691,831218,499500.011164695,33221998.4220397,33248998.4207573,32671998.4481633,1,1,1,-202999.990358018
02:45,-11,50,160716,46030341,1562691,831231,498900.011151284,33317998.41748,33239998.4211848,32731998.4453135,1,1,1,-204999.990263023
03:00,-11,50,160719,46030341,1562691,831243,499600.01116693,33281998.4191899,33298998.4183824,32749998.4444585,1,1,1,-203999.99031052
03:15,-11,50,160721,46030341,1562691,831256,499100.011155755,33359998.4154851,33318998.4174325,32833998.4404688,1,1,1,-205999.990215525
03:30,-11,50,160724,46030341,1562691,831269,498200.011135638,33367998.4151051,33269998.4197599,32811998.4415137,1,1,1,-204999.990263023
03:45,-11,50,160726,46030341,1562691,831281,499400.01116246,33434998.4119228,33377998.4146301,32860998.4391863,1,1,1,-204999.990263023
04:00,-11,51,160729,46030341,1562691,831294,500200.011180341,33513998.4081705,33439998.4116853,32934998.4356715,1,1,1,-204999.990263023
04:15,-11,51,160732,46030341,1562691,831306,500100.011178106,33513998.4081705,33509998.4083605,33022998.4314917,1,1,1,-206999.990168028
04:30,-11,51,160734,46030341,1562691,831319,500600.011189282,33596998.4042282,33584998.4047982,33072998.4291169,1,1,1,-204999.990263023
04:45,-11,51,160737,46030341,1562691,831332,499700.011169166,33586998.4047032,33584998.4047982,33070998.4292119,1,1,1,-206999.990168028
05:00,-11,51,160740,46030341,1562691,831345,500300.011182577,33591998.4044657,33562998.4058431,33096998.4279769,1,1,1,-205999.990215525
05:15,-11,51,160743,46030341,1562691,831358,499300.011160225,33554998.4062231,33518998.407933,33057998.4298293,1,1,1,-209999.990025536
05:30,-11,51,160745,46030341,1562691,831370,499900.011173636,33475998.4099754,33421998.4125403,32966998.4341516,1,1,1,-204999.990263023
05:45,-11,51,160748,46030341,1562691,831383,499500.011164695,33311998.417765,33320998.4173375,32815998.4413237,1,1,1,-204999.990263023
06:00,-18,35,160752,46030341,1562691,831395,501100.011200458,33562998.4058431,33508998.408408,33080998.4287369,5,6,5,-451999.978531153
06:15,75,35,160752,46030348,1562691,831405,499900.011173636,33307998.417955,33285998.4189999,32876998.4384264,5,5,5,905999.956967311
06:30,54,48,160752,46030377,1562691,831414,499900.011173636,33207998.4227047,33159998.4249846,32751998.4443635,2,2,2,748999.964424411
06:45,569,28,160752,46030470,1562691,831423,500200.011180341,33201998.4229897,33263998.4200449,32766998.4436511,12,10,10,998999.952550048
07:00,999,25,160752,46030665,1562691,831430,500500.011187047,33209998.4226097,33260998.4201873,32849998.4397088,19,17,17,999999.952502551
07:15,1534,12,160752,46030982,1562691,831435,500500.011187047,33225998.4218498,33228998.4217073,32832998.4405163,28,27,26,999999.952502551
07:30,2111,-5,160752,46031435,1562693,831437,500100.011178106,33115998.4270745,33241998.4210898,32762998.4438411,38,37,36,999999.952502551
07:45,2668,-21,160752,46032031,1562696,831438,500200.011180341,33124998.426647,33211998.4225147,32811998.4415137,48,47,46,999999.952502551
08:00,3206,-47,160752,46032767,1562705,831438,500400.011184812,33067998.4293544,33228998.4217073,32794998.4423212,57,56,55,999999.952502551
08:15,3745,-79,160752,46033636,1562721,831438,500300.011182577,33028998.4312068,33265998.4199499,32818998.4411812,67,66,64,999999.952502551
08:30,4198,-108,160752,46034631,1562745,831438,500100.011178106,33059998.4297343,33314998.4176225,32822998.4409912,75,74,72,999999.952502551
08:45,4648,-141,160752,46035737,1562776,831438,500200.011180341,33067998.4293544,33309998.41786,32826998.4408012,83,82,79,999999.952502551
09:00,5051,-173,160752,46036954,1562815,831438,500000.011175871,33008998.4321567,33351998.4158651,32834998.4404213,90,90,86,-998999.952550048
09:15,5406,-200,160752,46038264,1562862,831438,500400.011184812,33175998.4242246,33494998.4090729,33021998.4315392,95,95,92,-998999.952550048
09:30,5792,-236,160752,46039651,1562916,831438,500100.011178106,33166998.4246521,33525998.4076005,33034998.4309218,102,102,98,-998999.952550048
09:45,6056,-260,160752,46041140,1562979,831438,500600.011189282,33291998.4187149,33616998.4032783,33121998.4267895,106,106,102,-998999.952550048
10:00,6283,-283,160752,46042688,1563048,831438,500600.011189282,33406998.4132527,33699998.399336,33224998.4218973,110,110,106,-998999.952550048
10:15,6540,-309,160752,46044302,1563122,831438,500500.011187047,33433998.4119703,33758998.3965336,33291998.4187149,114,114,110,-998999.952550048
10:30,6880,-345,160752,46045979,1563204,831438,500500.011187047,33408998.4131577,33759998.3964861,33287998.4189049,120,121,116,-998999.952550048
10:45,6869,-341,160752,46047696,1563289,831438,500300.011182577,33419998.4126353,33806998.3942537,33350998.4159126,119,121,116,-998999.952550048
11:00,7173,-376,160752,46049463,1563380,831438,501300.011204928,33426998.4123028,33782998.3953937,33311998.417765,125,126,121,-998999.952550048
11:15,7523,-419,160752,46051316,1563482,831438,500400.011184812,33339998.416435,33665998.4009509,33198998.4231322,131,132,128,-997999.952597546
11:30,7595,-427,160752,46053206,1563588,831438,500900.011195988,33347998.4160551,33741998.3973411,33270998.4197124,132,133,128,-997999.952597546
11:45,7631,-431,160752,46055112,1563696,831438,499400.01116246,33255998.4204248,33567998.4056056,33145998.4256496,134,134,130,-997999.952597546
12:00,7680,-434,160752,46057019,1563804,831438,500600.011189282,33595998.4042757,33938998.3879841,33463998.4105454,133,134,129,-997999.952597546
12:15,7710,-440,160752,46058947,1563913,831438,499800.011171401,33577998.4051307,33934998.3881741,33484998.4095479,134,134,130,-997999.952597546
12:30,7806,-447,160752,46060880,1564023,831438,500400.011184812,33545998.4066506,33896998.389979,33415998.4128252,136,136,131,-997999.952597546
12:45,7680,-432,160752,46062829,1564134,831438,499700.011169166,33557998.4060806,33908998.389409,33444998.4114478,133,134,129,-997999.952597546
13:00,7662,-431,160752,46064746,1564243,831438,500400.011184812,33563998.4057956,34000998.3850392,33469998.4102604,133,134,128,-997999.952597546
13:15,7532,-413,160752,46066654,1564348,831438,499100.011155755,33633998.4024708,34035998.3833768,33517998.4079805,131,131,126,-998999.952550048
13:30,7338,-391,160752,46068507,1564449,831438,499700.011169166,33575998.4052256,33949998.3874616,33465998.4104504,127,128,123,-998999.952550048
13:45,7167,-376,160752,46070318,1564545,831438,500100.011178106,33516998.408028,33984998.3857992,33435998.4118753,125,125,120,-998999.952550048
14:00,6952,-350,160752,46072083,1564635,831438,500500.011187047,33604998.4038482,34002998.3849442,33503998.4086455,121,121,116,-998999.952550048
14:15,7016,-359,160752,46073838,1564725,831438,499600.01116693,33565998.4057006,33899998.3898365,33483998.4095954,122,123,117,-998999.952550048
14:30,6651,-320,160752,46075539,1564810,831438,499400.01116246,33421998.4125403,33807998.3942062,33310998.4178125,116,117,112,-998999.952550048
14:45,6445,-301,160752,46077189,1564889,831438,499300.011160225,33418998.4126827,33721998.398291,33294998.4185724,112,113,109,-998999.952550048
15:00,6090,-264,160752,46078750,1564960,831438,500700.011191517,33567998.4056056,33818998.3936838,33441998.4115903,106,106,103,-998999.952550048
15:15,5863,-250,160752,46080237,1565024,831438,500100.011178106,33454998.4109728,33707998.398956,33308998.4179075,102,102,99,-998999.952550048
15:30,5568,-221,160752,46081629,1565081,831438,500200.011180341,33338998.4164825,33662998.4010934,33219998.4221347,98,98,94,-998999.952550048
15:45,5228,-191,160752,46082972,1565132,831438,500000.011175871,33405998.4133002,33707998.398956,33270998.4197124,92,92,88,-998999.952550048
16:00,4878,-162,160752,46084242,1565177,831438,500400.011184812,33433998.4119703,33749998.3969611,33293998.4186199,86,86,82,-998999.952550048
16:15,4448,-131,160752,46085429,1565215,831438,499900.011173636,33386998.4142027,33635998.4023758,33216998.4222772,78,78,75,999999.952502551
16:30,3851,-91,160752,46086472,1565243,831438,500200.011180341,33402998.4134427,33623998.4029458,33195998.4232747,68,67,65,999999.952502551
16:45,3112,-48,160752,46087343,1565260,831438,500500.011187047,33645998.4019008,33878998.3908339,33423998.4124453,55,54,52,999999.952502551
17:00,2682,-28,160752,46088072,1565270,831438,500300.011182577,33561998.4058906,33774998.3957737,33329998.41691,48,47,45,999999.952502551
17:15,2156,-6,160752,46088678,1565274,831438,500300.011182577,33284998.4190474,33481998.4096904,33045998.4303993,39,38,36,999999.952502551
17:30,1534,13,160752,46089104,1565275,831441,500700.011191517,33356998.4156276,33587998.4046557,33074998.4290219,28,27,25,999999.952502551
17:45,1021,24,160752,46089424,1565275,831446,500200.011180341,33305998.41805,33462998.4105929,32988998.4331067,19,18,17,999999.952502551
18:00,615,30,160752,46089623,1565275,831452,500700.011191517,33472998.4101179,33632998.4025183,33133998.4262195,13,11,10,998999.952550048
18:15,306,30,160752,46089734,1565275,831460,499600.01116693,33575998.4052256,33770998.3959636,33190998.4235122,9,7,7,994999.952740038
18:30,125,33,160752,46089786,1565275,831468,499600.01116693,33553998.4062706,33663998.4010459,33159998.4249846,6,5,5,967999.954022469
18:45,7,38,160752,46089802,1565275,831477,499600.01116693,33624998.4028983,33631998.4025658,33166998.4246521,4,5,5,173999.991735444
19:00,-27,44,160757,46089802,1565275,831487,499700.011169166,33628998.4027083,33654998.4014734,33182998.4238921,3,3,3,-522999.975158834
19:15,-25,46,160763,46089802,1565275,831498,499000.011153519,33504998.408598,33515998.4080755,33013998.4319192,2,2,2,-473999.977486209
19:30,-10,50,160768,46089802,1565275,831510,499600.01116693,33462998.4105929,33425998.4123503,32873998.4385689,1,1,1,-195999.9906905
19:45,-10,50,160770,46089802,1565275,831523,500200.011180341,33436998.4118278,33444998.4114478,32974998.4337716,1,1,1,-199999.99050051
20:00,-10,50,160773,46089802,1565275,831536,500100.011178106,33506998.408503,33495998.4090254,32992998.4329167,1,1,1,-202999.990358018
20:15,-10,50,160775,46089802,1565275,831548,499200.01115799,33402998.4134427,33390998.4140127,32959998.4344841,1,1,1,-203999.99031052
20:30,-11,50,160778,46089802,1565275,831561,499700.011169166,33483998.4095954,33473998.4100704,32993998.4328692,1,1,1,-204999.990263023
20:45,-10,50,160781,46089802,1565275,831573,499800.011171401,33451998.4111153,33480998.4097379,32960998.4344366,1,1,1,-203999.99031052
20:45,-10,50,160781,46089802,1565275,831573,499800.011171401,33451998.4111153,33480998.4097379,32960998.4344366,1,1,1,-203999.99031052
20:45,-10,50,160781,46089802,1565275,831573,499800.011171401,33451998.4111153,33480998.4097379,32960998.4344366,1,1,1,-203999.99031052
20:45,-10,50,160781,46089802,1565275,831573,499800.011171401,33451998.4111153,33480998.4097379,32960998.4344366,1,1,1,-203999.99031052
21:00,-10,50,160783,46089802,1565275,831586,499500.011164695,33398998.4136327,33419998.4126353,32937998.435529,1,1,1,-202999.990358018
21:15,-10,51,160786,46089802,1565275,831598,500500.011187047,33512998.408218,33460998.4106879,33009998.4321092,1,1,1,-201999.990405515
21:30,-10,50,160788,46089802,1565275,831611,500100.011178106,33442998.4115428,33433998.4119703,32895998.4375239,1,1,1,-202999.990358018
21:45,-10,51,160791,46089802,1565275,831623,500500.011187047,33382998.4143927,33446998.4113528,32905998.4370489,1,1,1,-200999.990453013
22:00,-10,51,160794,46089802,1565275,831636,500500.011187047,33373998.4148201,33447998.4113053,32903998.4371439,1,1,1,-197999.990595505
22:15,-10,50,160796,46089802,1565275,831649,499300.011160225,33040998.4306368,33123998.4266945,32591998.4519631,1,1,1,-198999.990548008
22:30,-10,50,160799,46089802,1565275,831661,498200.011135638,32989998.4330592,33063998.4295443,32616998.4507757,1,1,1,-195999.9906905
22:45,-10,50,160801,46089802,1565275,831674,499200.01115799,33070998.4292119,33128998.426457,32673998.4480684,1,1,1,-197999.990595505
23:00,-10,51,160804,46089802,1565275,831686,500300.011182577,32955998.4346741,33083998.4285944,32562998.4533406,1,1,1,-196999.990643003
23:15,-10,50,160806,46089802,1565275,831699,499900.011173636,32970998.4339616,33067998.4293544,32511998.4557629,1,1,1,-199999.99050051
23:30,-10,51,160809,46089802,1565275,831711,500500.011187047,32980998.4334866,33129998.4264095,32597998.4516782,1,1,1,-198999.990548008
23:45,-10,51,160811,46089802,1565275,831724,499800.011171401,33034998.4309218,33125998.4265995,32659998.4487333,1,1,1,-197999.990595505
