 Date :18/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 1 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
09:45,6122,-256,160363,45869445,1555837,829475,500100.011178106,33332998.4167675,33669998.4007609,33176998.4241771,107,108,103,-998999.952550048
10:00,6419,-285,160363,45870933,1555900,829475,501200.011202693,33418998.4126827,33730998.3978635,33250998.4206623,112,113,108,-998999.952550048
10:15,6661,-317,160363,45872641,1555979,829475,499900.011173636,33205998.4227997,33609998.4036107,33110998.427312,117,118,112,-998999.952550048
10:30,6968,-342,160363,45874266,1556057,829475,500300.011182577,33328998.4169575,33632998.4025183,33165998.4246996,122,123,118,-998999.952550048
10:45,7479,-402,160363,45876051,1556149,829475,500400.011184812,33303998.418145,33623998.4029458,33181998.4239396,131,132,127,-998999.952550048
11:00,7931,-458,160363,45877671,1556229,829475,500700.011191517,33298998.4183824,33662998.4010934,33174998.4242721,139,140,134,-997999.952597546
11:15,5320,-242,160363,45879262,1556310,829475,500600.011189282,33272998.4196174,33551998.4063656,33147998.4255546,94,94,89,-998999.952550048
11:30,4645,-182,160363,45880828,1556388,829475,501000.011198223,33223998.4219448,33645998.4019008,33110998.427312,81,82,78,-998999.952550048
11:45,8262,-502,160363,45882417,1556469,829475,500100.011178106,33322998.4172425,33598998.4041332,33239998.4211848,144,145,141,-997999.952597546
12:00,2303,-13,160363,45884284,1556579,829475,501000.011198223,33257998.4203298,33558998.4060331,33156998.4251271,41,41,38,999999.952502551
12:15,2744,-27,160363,45885700,1556647,829475,500100.011178106,33464998.4104979,33715998.398576,33271998.4196649,49,48,46,999999.952502551
12:30,5349,-205,160363,45887048,1556710,829475,501000.011198223,33508998.408408,33815998.3938263,33367998.4151051,93,94,90,-998999.952550048
12:45,1832,9,160363,45888601,1556790,829475,500400.011184812,33432998.4120178,33744998.3971986,33314998.4176225,33,33,30,999999.952502551
13:00,8037,-464,160363,45890239,1556880,829475,501000.011198223,33745998.3971511,34099998.380337,33631998.4025658,139,140,134,-997999.952597546
13:15,8150,-475,160363,45892269,1556998,829475,500200.011180341,33776998.3956787,34012998.3844693,33620998.4030883,141,141,137,-997999.952597546
13:30,2218,-3,160363,45894059,1557093,829475,500600.011189282,33549998.4064606,33834998.3929238,33434998.4119228,39,39,36,999999.952502551
13:45,3931,-99,160363,45895420,1557155,829475,500300.011182577,33518998.407933,33804998.3943487,33439998.4116853,69,69,65,999999.952502551
14:00,7848,-445,160363,45897037,1557234,829475,500700.011191517,33591998.4044657,33936998.3880791,33531998.4073155,136,137,132,-997999.952597546
14:15,3285,-93,160363,45898337,1557289,829476,500400.011184812,33494998.4090729,33796998.3947287,33349998.4159601,58,58,54,999999.952502551
14:30,1410,18,160363,45899654,1557348,829476,499600.01116693,33269998.4197599,33626998.4028033,33192998.4234172,26,26,23,999999.952502551
14:45,6859,-331,160363,45900713,1557388,829477,498900.011151284,33533998.4072205,33780998.3954887,33395998.4137752,119,120,116,-998999.952550048
15:00,1248,23,160363,45902063,1557445,829478,499300.011160225,33378998.4145826,33614998.4033732,33171998.4244146,23,22,20,999999.952502551
15:15,6000,-244,160363,45903132,1557483,829480,498600.011144579,33504998.408598,33713998.398671,33387998.4141552,104,105,101,-998999.952550048
15:30,5428,-194,160363,45904533,1557535,829480,499700.011169166,33543998.4067456,33737998.3975311,33431998.4120653,94,95,91,-998999.952550048
15:45,5124,-170,160363,45905841,1557579,829480,500100.011178106,33581998.4049407,33799998.3945862,33436998.4118278,89,89,86,-998999.952550048
16:00,4724,-137,160363,45907089,1557619,829480,500700.011191517,33587998.4046557,33836998.3928288,33412998.4129677,83,82,79,999999.952502551
16:15,3780,-76,160363,45907818,1557631,829481,500400.011184812,33566998.4056531,33742998.3972936,33380998.4144877,66,66,63,999999.952502551
16:30,3894,-84,160363,45908853,1557656,829481,500400.011184812,33503998.4086455,33625998.4028508,33311998.417765,69,68,65,999999.952502551
16:45,2062,-7,160363,45909608,1557667,829481,500400.011184812,33523998.4076955,33717998.398481,33290998.4187624,37,36,34,999999.952502551
17:00,2495,-13,160363,45910302,1557674,829481,500600.011189282,33579998.4050357,33699998.399336,33357998.4155801,44,43,42,999999.952502551
17:15,2043,3,160363,45910879,1557677,829482,500200.011180341,33399998.4135852,33567998.4056056,33206998.4227522,37,36,34,999999.952502551
17:30,1520,18,160363,45911326,1557677,829486,500800.011193753,33507998.4084555,33689998.3998109,33297998.4184299,28,27,25,999999.952502551
17:45,1003,27,160363,45911640,1557677,829491,500700.011191517,33453998.4110203,33637998.4022808,33250998.4206623,19,18,16,999999.952502551
18:00,589,31,160363,45911836,1557677,829499,500500.011187047,33496998.4089779,33627998.4027558,33279998.4192849,12,11,10,998999.952550048
18:15,317,32,160363,45911945,1557677,829506,500300.011182577,33655998.4014259,33835998.3928763,33436998.4118278,8,7,6,994999.952740038
18:30,117,33,160363,45911998,1557677,829515,499400.01116246,33652998.4015683,33684998.4000484,33352998.4158176,5,5,5,961999.954307454
18:45,-1,37,160363,45912012,1557677,829524,500000.011175871,33686998.3999534,33713998.398671,33311998.417765,5,5,5,-16999.9991925434
19:00,-28,43,160368,45912012,1557677,829534,499600.01116693,33631998.4025658,33551998.4063656,33225998.4218498,3,3,3,-536999.97449387
19:15,-25,46,160374,45912012,1557677,829546,499800.011171401,33531998.4073155,33416998.4127777,33064998.4294968,2,2,2,-474999.977438712
19:30,-11,50,160379,45912012,1557677,829558,499400.01116246,33423998.4124453,33364998.4152476,33018998.4316817,1,1,1,-207999.990120531
19:45,-11,50,160381,45912012,1557677,829570,499600.01116693,33509998.4083605,33427998.4122553,33111998.4272645,1,1,1,-209999.990025536
20:00,-11,50,160384,45912012,1557677,829583,499900.011173636,33657998.4013309,33580998.4049882,33236998.4213273,1,1,1,-209999.990025536
20:15,-11,50,160387,45912012,1557677,829595,499800.011171401,33655998.4014259,33674998.4005234,33257998.4203298,1,1,1,-212999.989883043
20:30,-11,50,160390,45912012,1557677,829608,499600.01116693,33626998.4028033,33696998.3994785,33284998.4190474,1,1,1,-210999.989978038
20:45,-11,51,160392,45912012,1557677,829620,500500.011187047,33636998.4023283,33698998.3993835,33270998.4197124,1,1,1,-209999.990025536
21:00,-11,50,160395,45912012,1557677,829633,499500.011164695,33712998.3987185,33646998.4018533,33370998.4149626,1,1,1,-214999.989788048
21:15,-11,50,160398,45912012,1557677,829646,499600.01116693,33686998.3999534,33674998.4005234,33279998.4192849,1,1,1,-212999.989883043
21:30,-11,50,160400,45912012,1557677,829658,500000.011175871,33603998.4038957,33686998.3999534,33225998.4218498,1,1,1,-209999.990025536
21:45,-11,51,160403,45912012,1557677,829671,500900.011195988,33764998.3962486,33778998.3955837,33356998.4156276,1,1,1,-209999.990025536
22:00,-11,51,160406,45912012,1557677,829683,501200.011202693,33820998.3935888,33846998.3923538,33429998.4121603,1,1,1,-210999.989978038
22:15,-11,51,160409,45912012,1557677,829696,500200.011180341,33537998.4070306,33528998.407458,33138998.425982,1,1,1,-207999.990120531
22:30,-11,51,160411,45912012,1557677,829709,500300.011182577,33454998.4109728,33492998.4091679,33106998.427502,1,1,1,-206999.990168028
22:45,-11,51,160414,45912012,1557677,829722,500300.011182577,33313998.41767,33364998.4152476,32946998.4351015,1,1,1,-205999.990215525
23:00,-11,51,160417,45912012,1557677,829734,499700.011169166,33253998.4205198,33299998.4183349,32917998.436479,1,1,1,-206999.990168028
23:15,-11,51,160419,45912012,1557677,829747,500000.011175871,33271998.4196649,33285998.4189999,32897998.4374289,1,1,1,-204999.990263023
23:30,-11,50,160422,45912012,1557677,829759,499400.01116246,33267998.4198549,33278998.4193324,32937998.435529,1,1,1,-204999.990263023
23:45,-11,51,160425,45912012,1557677,829772,500200.011180341,33336998.4165775,33342998.4162926,33047998.4303043,1,1,1,-205999.990215525
