 Date :15/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 1 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-11,51,159879,45748306,1551734,826872,500100.011178106,33346998.4161026,33318998.4174325,32898998.4373814,1,1,1,-204999.990263023
00:15,-10,50,159882,45748306,1551734,826885,499300.011160225,33130998.426362,33148998.4255071,32697998.4469284,1,1,1,-203999.99031052
00:15,-10,50,159882,45748306,1551734,826885,499300.011160225,33130998.426362,33148998.4255071,32697998.4469284,1,1,1,-203999.99031052
00:15,-11,50,159882,45748306,1551734,826886,499300.011160225,33133998.4262195,33151998.4253646,32730998.445361,1,1,1,-204999.990263023
00:30,-11,51,159885,45748306,1551734,826898,500200.011180341,33307998.417955,33279998.4192849,32846998.4398513,1,1,1,-203999.99031052
00:45,-11,50,159887,45748306,1551734,826910,499700.011169166,33445998.4114003,33427998.4122553,32918998.4364315,1,1,1,-207999.990120531
00:45,-11,50,159888,45748306,1551734,826912,499600.01116693,33411998.4130152,33417998.4127302,32905998.4370489,1,1,1,-206999.990168028
01:00,-11,51,159890,45748306,1551734,826923,500600.011189282,33497998.4089305,33508998.408408,33025998.4313492,1,1,1,-205999.990215525
01:15,-11,51,159893,45748306,1551734,826935,500400.011184812,33412998.4129677,33613998.4034207,32992998.4329167,1,1,1,-207999.990120531
01:15,-11,51,159893,45748306,1551734,826937,500300.011182577,33467998.4103554,33610998.4035632,33023998.4314442,1,1,1,-207999.990120531
01:30,-11,50,159895,45748306,1551734,826948,499600.01116693,33351998.4158651,33478998.4098329,32942998.4352915,1,1,1,-208999.990073033
01:45,-11,51,159898,45748306,1551734,826961,500300.011182577,33442998.4115428,33497998.4089305,32976998.4336766,1,1,1,-205999.990215525
01:45,-11,51,159898,45748306,1551734,826962,500300.011182577,33427998.4122553,33535998.4071255,32999998.4325842,1,1,1,-206999.990168028
02:00,-11,51,159901,45748306,1551734,826973,500600.011189282,33577998.4051307,33608998.4036582,33093998.4281194,1,1,1,-209999.990025536
02:15,-11,51,159903,45748306,1551734,826986,500500.011187047,33572998.4053681,33654998.4014734,33146998.4256021,1,1,1,-209999.990025536
02:15,-11,51,159904,45748306,1551734,826988,500100.011178106,33569998.4055106,33642998.4020433,33137998.4260295,1,1,1,-208999.990073033
02:30,-11,50,159906,45748306,1551734,826999,499700.011169166,33478998.4098329,33557998.4060806,33067998.4293544,1,1,1,-209999.990025536
02:45,-11,51,159909,45748306,1551734,827011,500200.011180341,33586998.4047032,33629998.4026608,33142998.425792,1,1,1,-207999.990120531
02:45,-11,50,159909,45748306,1551734,827013,499800.011171401,33572998.4053681,33613998.4034207,33131998.4263145,1,1,1,-209999.990025536
03:00,-11,51,159912,45748306,1551734,827024,500200.011180341,33593998.4043707,33672998.4006184,33166998.4246521,1,1,1,-208999.990073033
03:15,-11,51,159914,45748306,1551734,827037,500000.011175871,33663998.4010459,33725998.398101,33236998.4213273,1,1,1,-211999.989930541
03:15,-11,50,159915,45748306,1551734,827038,499900.011173636,33633998.4024708,33709998.398861,33228998.4217073,1,1,1,-211999.989930541
03:30,-11,51,159917,45748306,1551734,827049,500000.011175871,33648998.4017583,33731998.397816,33206998.4227522,1,1,1,-209999.990025536
03:45,-11,51,159920,45748306,1551734,827062,500300.011182577,33659998.4012359,33782998.3953937,33236998.4213273,1,1,1,-212999.989883043
03:45,-11,51,159920,45748306,1551734,827063,500600.011189282,33697998.399431,33795998.3947762,33256998.4203773,1,1,1,-211999.989930541
04:00,-11,51,159922,45748306,1551734,827075,500300.011182577,33693998.399621,33770998.3959636,33280998.4192374,1,1,1,-211999.989930541
04:15,-11,50,159925,45748306,1551734,827087,499700.011169166,33635998.4023758,33759998.3964861,33232998.4215173,1,1,1,-214999.989788048
04:15,-11,51,159926,45748306,1551734,827089,500300.011182577,33663998.4010459,33815998.3938263,33271998.4196649,1,1,1,-213999.989835546
