 Date :20/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 1 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-10,51,160559,45970663,1560102,830440,500400.011184812,32806998.4417512,32820998.4410862,32353998.4632675,1,1,1,-199999.99050051
00:15,-10,51,160562,45970663,1560102,830452,499800.011171401,32789998.4425586,32739998.4449335,32325998.4645975,1,1,1,-198999.990548008
00:30,-10,51,160564,45970663,1560102,830465,499900.011173636,32818998.4411812,32867998.4388538,32397998.4611776,1,1,1,-200999.990453013
00:45,-10,51,160567,45970663,1560102,830478,500300.011182577,32992998.4329167,32994998.4328217,32602998.4514407,1,1,1,-201999.990405515
01:00,-11,51,160569,45970663,1560102,830490,500400.011184812,33004998.4323467,32969998.4340091,32523998.455193,1,1,1,-202999.990358018
01:15,-11,51,160572,45970663,1560102,830503,500200.011180341,32988998.4331067,32941998.435339,32578998.4525806,1,1,1,-202999.990358018
01:30,-10,50,160575,45970663,1560102,830516,499700.011169166,32925998.436099,32871998.4386639,32500998.4562854,1,1,1,-203999.99031052
01:45,-10,50,160577,45970663,1560102,830528,499000.011153519,32838998.4402313,32842998.4400413,32421998.4600377,1,1,1,-198999.990548008
02:00,-10,51,160580,45970663,1560102,830541,500100.011178106,33026998.4313018,32991998.4329642,32589998.4520581,1,1,1,-201999.990405515
02:15,-11,51,160583,45970663,1560102,830554,499600.01116693,33010998.4320617,33077998.4288794,32619998.4506332,1,1,1,-208999.990073033
02:30,-11,51,160585,45970663,1560102,830566,500300.011182577,33088998.4283569,33097998.4279294,32648998.4492558,1,1,1,-202999.990358018
02:45,-11,51,160588,45970663,1560102,830579,500100.011178106,33153998.4252696,33128998.426457,32719998.4458835,1,1,1,-203999.99031052
03:00,-11,51,160590,45970663,1560102,830592,500700.011191517,33127998.4265045,33181998.4239396,32690998.4472609,1,1,1,-202999.990358018
03:15,-11,51,160593,45970663,1560102,830604,500300.011182577,33151998.4253646,33114998.427122,32754998.4442211,1,1,1,-201999.990405515
03:30,-11,51,160596,45970663,1560102,830617,500900.011195988,33274998.4195224,33210998.4225622,32774998.4432711,1,1,1,-201999.990405515
03:45,-11,51,160598,45970663,1560102,830630,500900.011195988,33264998.4199974,33271998.4196649,32792998.4424162,1,1,1,-203999.99031052
04:00,-11,51,160601,45970663,1560102,830643,501300.011204928,33251998.4206148,33346998.4161026,32800998.4420362,1,1,1,-203999.99031052
04:15,-11,51,160604,45970663,1560102,830655,500100.011178106,33275998.4194749,33277998.4193799,32759998.4439836,1,1,1,-206999.990168028
04:30,-11,51,160606,45970663,1560102,830668,499600.01116693,33280998.4192374,33225998.4218498,32865998.4389488,1,1,1,-207999.990120531
04:45,-11,51,160609,45970663,1560102,830681,499600.01116693,33241998.4210898,33258998.4202823,32758998.4440311,1,1,1,-207999.990120531
05:00,-11,51,160612,45970663,1560102,830694,500200.011180341,33349998.4159601,33371998.4149151,32895998.4375239,1,1,1,-206999.990168028
05:15,-11,51,160615,45970663,1560102,830706,499600.01116693,33310998.4178125,33328998.4169575,32795998.4422737,1,1,1,-207999.990120531
05:30,-11,51,160617,45970663,1560102,830719,499800.011171401,33184998.4237972,33272998.4196174,32717998.4459785,1,1,1,-207999.990120531
05:45,-11,50,160620,45970663,1560102,830731,498900.011151284,33063998.4295443,33029998.4311593,32585998.4522481,1,1,1,-204999.990263023
06:00,-20,36,160623,45970663,1560102,830744,499400.01116246,33187998.4236547,33177998.4241296,32726998.445551,5,5,6,-494999.976488763
06:15,69,35,160624,45970669,1560102,830753,499200.01115799,33063998.4295443,33086998.4284519,32638998.4497308,5,4,5,888999.957774768
06:30,51,47,160624,45970699,1560102,830762,500300.011182577,33121998.4267895,33122998.426742,32615998.4508232,2,2,2,734999.965089375
06:45,544,31,160624,45970784,1560102,830772,499600.01116693,33091998.4282144,33058998.4297818,32647998.4493033,11,10,10,997999.952597546
07:00,965,26,160624,45970969,1560102,830779,500400.011184812,33002998.4324417,33053998.4300193,32534998.4546705,19,17,16,999999.952502551
07:15,1475,15,160624,45971274,1560102,830785,500200.011180341,32907998.4369539,32979998.4335341,32562998.4533406,27,26,25,999999.952502551
07:30,2033,1,160624,45971712,1560103,830788,500600.011189282,32786998.4427011,32941998.435339,32501998.4562379,37,36,35,999999.952502551
07:45,2597,-17,160624,45972290,1560106,830789,500400.011184812,32706998.4465009,32747998.4445535,32334998.46417,47,46,45,999999.952502551
08:00,3146,-40,160624,45973010,1560113,830789,500100.011178106,33111998.4272645,33214998.4223722,32813998.4414187,56,55,54,999999.952502551
