 Date :25/04/2019
 SiteID: 2012
 Site Name: Todays Clean Energy,Barod
 Meter Number: 1 
ReadTime,Power,Reactive Power,Active Energy Import,Active Energy Export,Reactive Energy Import,Reactive Energy Export,Frequency,Phase1 Voltage,Phase2 Voltage,Phase3 Voltage,Phase1 Current,Phase2 Current,Phase3 Current,Power Factor
00:00,-10,50,161180,46256753,1572316,833687,499700.011169166,32966998.4341516,32913998.436669,32484998.4570454,1,1,1,-197999.990595505
00:15,-10,50,161183,46256753,1572316,833699,498900.011151284,32857998.4393288,32971998.4339141,32407998.4607027,1,1,1,-196999.990643003
00:30,-10,50,161185,46256753,1572316,833712,499800.011171401,33057998.4298293,33020998.4315867,32531998.454813,1,1,1,-196999.990643003
00:45,-10,50,161188,46256753,1572316,833724,499900.011173636,33152998.4253171,33224998.4218973,32645998.4493983,1,1,1,-198999.990548008
01:00,-10,50,161191,46256753,1572316,833737,500000.011175871,33188998.4236072,33204998.4228472,32678998.4478309,1,1,1,-198999.990548008
01:15,-10,50,161193,46256753,1572316,833749,499600.01116693,33240998.4211373,33251998.4206148,32731998.4453135,1,1,1,-200999.990453013
01:30,-10,50,161196,46256753,1572316,833762,499700.011169166,33179998.4240346,33239998.4211848,32704998.4465959,1,1,1,-200999.990453013
01:45,-10,50,161198,46256753,1572316,833774,500000.011175871,33251998.4206148,33243998.4209948,32739998.4449335,1,1,1,-200999.990453013
02:00,-10,50,161201,46256753,1572316,833787,499700.011169166,33229998.4216598,33284998.4190474,32741998.4448385,1,1,1,-200999.990453013
02:15,-11,50,161203,46256753,1572316,833800,499900.011173636,33274998.4195224,33303998.418145,32784998.4427961,1,1,1,-204999.990263023
02:30,-11,51,161206,46256753,1572316,833812,500900.011195988,33352998.4158176,33439998.4116853,32872998.4386164,1,1,1,-202999.990358018
02:45,-11,51,161209,46256753,1572316,833825,500500.011187047,33381998.4144402,33395998.4137752,32874998.4385214,1,1,1,-203999.99031052
03:00,-11,51,161211,46256753,1572316,833838,500500.011187047,33430998.4121128,33421998.4125403,32963998.4342941,1,1,1,-205999.990215525
03:15,-11,50,161214,46256753,1572316,833850,499800.011171401,33417998.4127302,33416998.4127777,32936998.4355765,1,1,1,-206999.990168028
03:30,-11,51,161217,46256753,1572316,833863,500000.011175871,33438998.4117328,33410998.4130627,32931998.435814,1,1,1,-205999.990215525
03:45,-11,50,161219,46256753,1572316,833875,499000.011153519,33447998.4113053,33443998.4114953,32908998.4369064,1,1,1,-207999.990120531
04:00,-11,50,161222,46256753,1572316,833888,499800.011171401,33479998.4097854,33520998.407838,32981998.4334391,1,1,1,-208999.990073033
