,Power,DateTime
0,-11.0,2018-08-21 00:00:00
1,-11.0,2018-08-21 00:15:00
2,-11.0,2018-08-21 00:30:00
3,-11.0,2018-08-21 00:45:00
4,-11.0,2018-08-21 01:00:00
5,-11.0,2018-08-21 01:15:00
6,-11.0,2018-08-21 01:30:00
7,-11.0,2018-08-21 01:45:00
8,-11.0,2018-08-21 02:45:00
9,0.0,2018-08-21 03:00:00
10,-12.0,2018-08-21 03:15:00
11,-12.0,2018-08-21 03:30:00
12,-11.0,2018-08-21 03:45:00
13,-12.0,2018-08-21 04:00:00
14,-12.0,2018-08-21 04:15:00
15,-12.0,2018-08-21 04:30:00
16,-11.0,2018-08-21 04:45:00
17,-11.0,2018-08-21 05:00:00
18,-12.0,2018-08-21 05:15:00
19,-11.0,2018-08-21 05:30:00
20,-11.0,2018-08-21 05:45:00
21,-11.0,2018-08-21 06:00:00
22,-11.0,2018-08-21 06:15:00
23,-29.0,2018-08-21 06:30:00
24,14.0,2018-08-21 06:45:00
25,-6.0,2018-08-21 07:00:00
26,359.0,2018-08-21 07:15:00
27,364.0,2018-08-21 07:30:00
28,275.0,2018-08-21 07:45:00
29,231.0,2018-08-21 08:00:00
30,223.0,2018-08-21 08:15:00
31,854.0,2018-08-21 08:30:00
32,828.0,2018-08-21 08:45:00
33,1001.0,2018-08-21 09:00:00
34,637.0,2018-08-21 09:15:00
35,640.0,2018-08-21 09:30:00
36,114.0,2018-08-21 09:45:00
37,13.0,2018-08-21 10:00:00
38,68.0,2018-08-21 10:15:00
39,650.0,2018-08-21 17:00:00
40,315.0,2018-08-21 17:15:00
41,190.0,2018-08-21 17:30:00
42,143.0,2018-08-21 17:45:00
43,151.0,2018-08-21 18:00:00
44,0.0,2018-08-21 18:15:00
45,0.0,2018-08-21 18:30:00
46,-44.0,2018-08-21 18:45:00
47,-11.0,2018-08-21 19:00:00
48,-11.0,2018-08-21 19:15:00
49,-11.0,2018-08-21 19:30:00
50,-11.0,2018-08-21 19:45:00
51,-11.0,2018-08-21 20:00:00
52,-12.0,2018-08-21 20:15:00
53,-11.0,2018-08-21 20:30:00
54,-11.0,2018-08-21 20:45:00
55,-11.0,2018-08-21 21:00:00
56,-11.0,2018-08-21 21:15:00
57,-11.0,2018-08-21 21:30:00
58,-11.0,2018-08-21 21:45:00
59,-11.0,2018-08-21 22:00:00
60,-11.0,2018-08-21 22:15:00
61,-11.0,2018-08-21 22:30:00
62,-11.0,2018-08-21 22:45:00
63,-12.0,2018-08-21 23:00:00
64,-11.0,2018-08-21 23:15:00
65,-11.0,2018-08-21 23:30:00
66,-11.0,2018-08-21 23:45:00
67,-12.0,2018-08-22 00:15:00
68,-11.0,2018-08-22 00:30:00
69,-11.0,2018-08-22 00:45:00
70,-12.0,2018-08-22 01:00:00
71,-12.0,2018-08-22 01:15:00
72,-12.0,2018-08-22 01:30:00
73,-12.0,2018-08-22 01:45:00
74,-12.0,2018-08-22 02:00:00
75,-11.0,2018-08-22 02:15:00
76,-11.0,2018-08-22 02:30:00
77,-12.0,2018-08-22 02:45:00
78,-11.0,2018-08-22 03:00:00
79,-11.0,2018-08-22 03:15:00
80,-12.0,2018-08-22 03:30:00
81,-12.0,2018-08-22 03:45:00
82,-12.0,2018-08-22 04:00:00
83,-12.0,2018-08-22 04:15:00
84,-12.0,2018-08-22 04:30:00
85,-12.0,2018-08-22 04:45:00
86,-11.0,2018-08-22 05:00:00
87,-11.0,2018-08-22 05:15:00
88,-11.0,2018-08-22 05:30:00
89,-11.0,2018-08-22 05:45:00
90,-11.0,2018-08-22 06:00:00
91,-11.0,2018-08-22 06:15:00
92,-5.0,2018-08-22 06:30:00
93,12.0,2018-08-22 06:45:00
94,49.0,2018-08-22 07:00:00
95,65.0,2018-08-22 07:15:00
96,46.0,2018-08-22 07:30:00
97,108.0,2018-08-22 07:45:00
98,6.0,2018-08-22 08:00:00
99,248.0,2018-08-22 08:15:00
100,280.0,2018-08-22 08:30:00
101,506.0,2018-08-22 08:45:00
102,272.0,2018-08-22 09:00:00
103,362.0,2018-08-22 09:15:00
104,644.0,2018-08-22 09:30:00
105,881.0,2018-08-22 09:45:00
106,1141.0,2018-08-22 10:00:00
107,438.0,2018-08-22 10:15:00
108,669.0,2018-08-22 10:30:00
109,1101.0,2018-08-22 10:45:00
110,818.0,2018-08-22 11:00:00
111,528.0,2018-08-22 11:15:00
112,331.0,2018-08-22 11:30:00
113,289.0,2018-08-22 11:45:00
114,444.0,2018-08-22 12:00:00
115,694.0,2018-08-22 12:15:00
116,788.0,2018-08-22 12:30:00
117,905.0,2018-08-22 12:45:00
118,1745.0,2018-08-22 13:00:00
119,1381.0,2018-08-22 13:15:00
120,1008.0,2018-08-22 13:30:00
121,-12.0,2018-08-22 16:15:00
122,338.0,2018-08-22 16:30:00
123,344.0,2018-08-22 16:45:00
124,269.0,2018-08-22 17:00:00
125,470.0,2018-08-22 17:15:00
126,428.0,2018-08-22 17:30:00
127,459.0,2018-08-22 17:45:00
128,341.0,2018-08-22 18:00:00
129,191.0,2018-08-22 18:15:00
130,36.0,2018-08-22 18:30:00
131,-27.0,2018-08-22 18:45:00
132,830.0,2018-08-23 10:50:00
133,1173.0,2018-08-23 11:00:00
134,1900.0,2018-08-23 11:10:00
135,1427.0,2018-08-23 11:20:00
136,2528.0,2018-08-23 11:30:00
137,1367.0,2018-08-23 11:40:00
138,2980.0,2018-08-23 11:50:00
139,2180.0,2018-08-23 12:00:00
140,1858.0,2018-08-23 12:10:00
141,1006.0,2018-08-23 12:20:00
142,1475.0,2018-08-23 12:30:00
143,1772.0,2018-08-23 12:40:00
144,1258.0,2018-08-23 12:50:00
145,750.0,2018-08-23 13:00:00
146,1883.0,2018-08-23 13:10:00
147,1489.0,2018-08-23 13:20:00
148,2166.0,2018-08-23 13:30:00
149,2281.0,2018-08-23 13:40:00
150,975.0,2018-08-23 13:50:00
151,4072.0,2018-08-23 14:00:00
152,3542.0,2018-08-23 14:10:00
153,3786.0,2018-08-23 14:20:00
154,3060.0,2018-08-23 14:30:00
155,1655.0,2018-08-23 14:40:00
156,1625.0,2018-08-23 14:50:00
157,1241.0,2018-08-23 15:00:00
158,1807.0,2018-08-23 15:10:00
159,1848.0,2018-08-23 15:20:00
160,1238.0,2018-08-23 15:30:00
161,1052.0,2018-08-23 15:40:00
162,1217.0,2018-08-23 15:50:00
163,1272.0,2018-08-23 16:00:00
164,1449.0,2018-08-23 16:10:00
165,1824.0,2018-08-23 16:20:00
166,1552.0,2018-08-23 16:30:00
167,1372.0,2018-08-23 16:40:00
168,1513.0,2018-08-23 16:50:00
169,1305.0,2018-08-23 17:00:00
170,1532.0,2018-08-23 17:10:00
171,1129.0,2018-08-23 17:20:00
172,739.0,2018-08-23 17:30:00
173,529.0,2018-08-23 17:40:00
174,378.0,2018-08-23 17:50:00
175,278.0,2018-08-23 18:00:00
176,199.0,2018-08-23 18:10:00
177,118.0,2018-08-23 18:20:00
178,58.0,2018-08-23 18:30:00
179,-2.0,2018-08-23 18:40:00
180,-37.0,2018-08-23 18:50:00
181,-43.0,2018-08-23 19:00:00
182,-11.0,2018-08-23 19:10:00
183,-11.0,2018-08-23 19:20:00
184,-11.0,2018-08-23 19:30:00
185,-11.0,2018-08-23 19:40:00
186,-11.0,2018-08-23 19:50:00
187,-11.0,2018-08-23 20:00:00
188,-11.0,2018-08-23 20:10:00
189,-11.0,2018-08-23 20:20:00
190,-11.0,2018-08-23 20:30:00
191,-11.0,2018-08-23 20:40:00
192,-11.0,2018-08-23 20:50:00
193,-11.0,2018-08-23 21:00:00
194,-11.0,2018-08-23 21:10:00
195,-11.0,2018-08-23 21:20:00
196,-11.0,2018-08-23 21:30:00
197,-11.0,2018-08-23 21:40:00
198,-11.0,2018-08-23 21:50:00
199,-11.0,2018-08-23 22:00:00
200,-11.0,2018-08-23 22:10:00
201,-11.0,2018-08-23 22:20:00
202,-11.0,2018-08-23 22:30:00
203,-11.0,2018-08-23 22:40:00
204,-11.0,2018-08-23 22:50:00
205,-11.0,2018-08-23 23:00:00
206,-11.0,2018-08-23 23:10:00
207,-11.0,2018-08-23 23:20:00
208,-11.0,2018-08-24 00:00:00
209,-11.0,2018-08-24 00:10:00
210,-11.0,2018-08-24 00:30:00
211,-11.0,2018-08-24 00:40:00
212,-11.0,2018-08-24 00:50:00
213,-11.0,2018-08-24 01:00:00
214,-11.0,2018-08-24 01:10:00
215,-11.0,2018-08-24 01:20:00
216,-11.0,2018-08-24 01:30:00
217,-11.0,2018-08-24 01:40:00
218,-11.0,2018-08-24 01:50:00
219,-11.0,2018-08-24 02:00:00
220,-11.0,2018-08-24 02:10:00
221,-11.0,2018-08-24 02:20:00
222,-11.0,2018-08-24 02:30:00
223,-11.0,2018-08-24 02:40:00
224,-11.0,2018-08-24 02:50:00
225,-11.0,2018-08-24 03:00:00
226,-11.0,2018-08-24 03:10:00
227,-11.0,2018-08-24 03:20:00
228,-11.0,2018-08-24 03:30:00
229,-11.0,2018-08-24 03:40:00
230,-11.0,2018-08-24 03:50:00
231,-11.0,2018-08-24 04:00:00
232,-11.0,2018-08-24 04:10:00
233,-11.0,2018-08-24 04:20:00
234,-11.0,2018-08-24 04:30:00
235,-11.0,2018-08-24 04:40:00
236,-11.0,2018-08-24 04:50:00
237,-11.0,2018-08-24 05:00:00
238,-11.0,2018-08-24 05:10:00
239,-11.0,2018-08-24 05:20:00
240,-11.0,2018-08-24 05:30:00
241,-11.0,2018-08-24 05:40:00
242,-11.0,2018-08-24 05:50:00
243,-11.0,2018-08-24 06:00:00
244,-11.0,2018-08-24 06:10:00
245,15.0,2018-08-24 06:20:00
246,60.0,2018-08-24 06:30:00
247,121.0,2018-08-24 06:40:00
248,256.0,2018-08-24 06:50:00
249,486.0,2018-08-24 07:00:00
250,755.0,2018-08-24 07:10:00
251,970.0,2018-08-24 07:20:00
252,391.0,2018-08-24 07:30:00
253,270.0,2018-08-24 07:40:00
254,525.0,2018-08-24 07:50:00
255,533.0,2018-08-24 08:00:00
256,508.0,2018-08-24 08:10:00
257,487.0,2018-08-24 08:20:00
258,1724.0,2018-08-24 08:30:00
259,1710.0,2018-08-24 08:40:00
260,2108.0,2018-08-24 08:50:00
261,2175.0,2018-08-24 09:00:00
262,2298.0,2018-08-24 09:10:00
263,2489.0,2018-08-24 09:20:00
264,2728.0,2018-08-24 09:30:00
265,2410.0,2018-08-24 09:40:00
266,2636.0,2018-08-24 09:50:00
267,1499.0,2018-08-24 10:00:00
268,1498.0,2018-08-24 10:10:00
269,3328.0,2018-08-24 10:20:00
270,2976.0,2018-08-24 10:30:00
271,3352.0,2018-08-24 10:40:00
272,3395.0,2018-08-24 10:50:00
273,3277.0,2018-08-24 11:00:00
274,3498.0,2018-08-24 11:10:00
275,3292.0,2018-08-24 11:20:00
276,1933.0,2018-08-24 11:30:00
277,3238.0,2018-08-24 11:40:00
278,2345.0,2018-08-24 11:50:00
279,2963.0,2018-08-24 12:00:00
280,2887.0,2018-08-24 12:10:00
281,2735.0,2018-08-24 12:20:00
282,2961.0,2018-08-24 12:30:00
283,2117.0,2018-08-24 13:20:00
284,3567.0,2018-08-24 13:30:00
285,4432.0,2018-08-24 13:40:00
286,2319.0,2018-08-24 13:50:00
287,3126.0,2018-08-24 14:00:00
288,2855.0,2018-08-24 14:10:00
289,3351.0,2018-08-24 14:20:00
290,5056.0,2018-08-24 14:30:00
291,3426.0,2018-08-24 14:40:00
292,3573.0,2018-08-24 14:50:00
293,-10.0,2018-08-24 19:50:00
294,-10.0,2018-08-24 20:00:00
295,-10.0,2018-08-24 20:10:00
296,-11.0,2018-08-24 20:20:00
297,-11.0,2018-08-24 20:30:00
298,-11.0,2018-08-24 20:40:00
299,-11.0,2018-08-24 20:50:00
300,-11.0,2018-08-24 21:00:00
301,-11.0,2018-08-24 21:10:00
302,-11.0,2018-08-24 21:20:00
303,-11.0,2018-08-24 21:30:00
304,-11.0,2018-08-24 21:40:00
305,-11.0,2018-08-24 21:50:00
306,-11.0,2018-08-24 22:00:00
307,-11.0,2018-08-24 22:10:00
308,-11.0,2018-08-24 22:20:00
309,-11.0,2018-08-24 22:30:00
310,-11.0,2018-08-24 22:40:00
311,-11.0,2018-08-24 22:50:00
312,-11.0,2018-08-24 23:00:00
313,-11.0,2018-08-24 23:10:00
314,-11.0,2018-08-24 23:20:00
315,-11.0,2018-08-24 23:30:00
316,-11.0,2018-08-24 23:40:00
317,-11.0,2018-08-24 23:50:00
318,-11.0,2018-08-26 00:00:00
319,-11.0,2018-08-26 00:10:00
320,-11.0,2018-08-26 00:20:00
321,-11.0,2018-08-26 00:30:00
322,-11.0,2018-08-26 00:40:00
323,-11.0,2018-08-26 00:50:00
324,-11.0,2018-08-26 01:00:00
325,-11.0,2018-08-26 01:10:00
326,-11.0,2018-08-26 01:20:00
327,-11.0,2018-08-26 01:30:00
328,-11.0,2018-08-26 01:40:00
329,-11.0,2018-08-26 01:50:00
330,-11.0,2018-08-26 02:00:00
331,-11.0,2018-08-26 02:10:00
332,-11.0,2018-08-26 02:20:00
333,-11.0,2018-08-26 02:30:00
334,-11.0,2018-08-26 02:40:00
335,-11.0,2018-08-26 02:50:00
336,-11.0,2018-08-26 03:00:00
337,-11.0,2018-08-26 03:10:00
338,-11.0,2018-08-26 03:20:00
339,-11.0,2018-08-26 03:30:00
340,-11.0,2018-08-26 03:40:00
341,-11.0,2018-08-26 03:50:00
342,-11.0,2018-08-26 04:00:00
343,-11.0,2018-08-26 04:10:00
344,-11.0,2018-08-26 04:20:00
345,-11.0,2018-08-26 04:30:00
346,-11.0,2018-08-26 04:40:00
347,-11.0,2018-08-26 04:50:00
348,-11.0,2018-08-26 05:00:00
349,-11.0,2018-08-26 05:10:00
350,-11.0,2018-08-26 05:20:00
351,-11.0,2018-08-26 05:30:00
352,-11.0,2018-08-26 05:40:00
353,-11.0,2018-08-26 05:50:00
354,-11.0,2018-08-26 06:00:00
355,-11.0,2018-08-26 06:10:00
356,-5.0,2018-08-26 06:20:00
357,71.0,2018-08-26 06:30:00
358,69.0,2018-08-26 06:40:00
359,127.0,2018-08-26 06:50:00
360,198.0,2018-08-26 07:00:00
361,319.0,2018-08-26 07:10:00
362,457.0,2018-08-26 07:20:00
363,706.0,2018-08-26 07:30:00
364,1262.0,2018-08-26 07:40:00
365,1454.0,2018-08-26 07:50:00
366,1194.0,2018-08-26 08:00:00
367,1034.0,2018-08-26 08:10:00
368,1715.0,2018-08-26 08:20:00
369,1302.0,2018-08-26 08:30:00
370,2021.0,2018-08-26 08:40:00
371,1843.0,2018-08-26 08:50:00
372,2070.0,2018-08-26 09:00:00
373,2095.0,2018-08-26 09:10:00
374,3305.0,2018-08-26 09:20:00
375,4142.0,2018-08-26 09:30:00
376,4338.0,2018-08-26 09:40:00
377,3710.0,2018-08-26 09:50:00
378,4943.0,2018-08-26 10:00:00
379,2700.0,2018-08-26 10:10:00
380,3174.0,2018-08-26 10:20:00
381,5844.0,2018-08-26 10:30:00
382,4604.0,2018-08-26 10:40:00
383,4280.0,2018-08-26 10:50:00
384,4446.0,2018-08-26 11:00:00
385,7514.0,2018-08-26 11:10:00
386,3476.0,2018-08-26 11:20:00
387,4058.0,2018-08-26 11:30:00
388,6005.0,2018-08-26 11:40:00
389,3003.0,2018-08-26 11:50:00
390,3917.0,2018-08-26 12:00:00
391,6199.0,2018-08-26 12:10:00
392,8095.0,2018-08-26 12:20:00
393,6702.0,2018-08-26 12:30:00
394,4726.0,2018-08-26 12:40:00
395,6493.0,2018-08-26 12:50:00
396,5924.0,2018-08-26 13:00:00
397,-11.0,2018-08-26 13:10:00
398,5905.0,2018-08-26 13:20:00
399,6007.0,2018-08-26 13:30:00
400,5567.0,2018-08-26 13:40:00
401,3988.0,2018-08-26 13:50:00
402,2725.0,2018-08-26 14:00:00
403,2214.0,2018-08-26 14:10:00
404,1789.0,2018-08-26 14:20:00
405,3083.0,2018-08-26 14:30:00
406,0.0,2018-08-26 14:40:00
407,0.0,2018-08-26 14:50:00
408,-12.0,2018-08-26 15:30:00
409,-12.0,2018-08-26 15:40:00
410,2102.0,2018-08-26 15:50:00
411,1965.0,2018-08-26 16:00:00
412,1423.0,2018-08-26 16:10:00
413,1027.0,2018-08-26 16:20:00
414,1770.0,2018-08-26 16:30:00
415,2192.0,2018-08-26 16:40:00
416,2253.0,2018-08-26 16:50:00
417,1961.0,2018-08-26 17:00:00
418,1591.0,2018-08-26 17:10:00
419,1399.0,2018-08-26 17:20:00
420,867.0,2018-08-26 17:30:00
421,877.0,2018-08-26 17:40:00
422,1151.0,2018-08-26 17:50:00
423,792.0,2018-08-26 18:00:00
424,457.0,2018-08-26 18:10:00
425,171.0,2018-08-26 18:20:00
426,80.0,2018-08-26 18:30:00
427,31.0,2018-08-26 18:40:00
428,-29.0,2018-08-26 18:50:00
429,-40.0,2018-08-26 19:00:00
430,5214.0,2018-08-27 09:50:00
431,3217.0,2018-08-27 10:00:00
432,3400.0,2018-08-27 10:10:00
433,2994.0,2018-08-27 10:20:00
434,2514.0,2018-08-27 10:30:00
435,4092.0,2018-08-27 10:40:00
436,4198.0,2018-08-27 10:50:00
437,4462.0,2018-08-27 11:00:00
438,5113.0,2018-08-27 11:10:00
439,0.0,2018-08-27 11:20:00
440,6503.0,2018-08-27 11:30:00
441,0.0,2018-08-27 11:40:00
442,0.0,2018-08-27 11:50:00
443,-11.0,2018-08-27 12:00:00
444,3445.0,2018-08-27 12:10:00
445,5872.0,2018-08-27 12:20:00
446,5049.0,2018-08-27 12:30:00
447,5863.0,2018-08-27 12:40:00
448,0.0,2018-08-27 12:50:00
449,0.0,2018-08-27 13:00:00
450,310.0,2018-08-27 18:10:00
451,216.0,2018-08-27 18:20:00
452,69.0,2018-08-27 18:30:00
453,3.0,2018-08-27 18:40:00
454,-27.0,2018-08-27 18:50:00
455,-15.0,2018-08-27 19:00:00
456,-16.0,2018-08-27 19:10:00
457,-11.0,2018-08-27 19:20:00
458,-11.0,2018-08-27 19:30:00
459,-11.0,2018-08-27 19:40:00
460,-11.0,2018-08-27 19:50:00
461,-11.0,2018-08-27 20:00:00
462,-11.0,2018-08-27 20:10:00
463,-11.0,2018-08-27 20:20:00
464,-11.0,2018-08-27 20:30:00
465,-11.0,2018-08-27 20:40:00
466,-11.0,2018-08-27 20:50:00
467,-11.0,2018-08-27 21:00:00
468,-11.0,2018-08-27 21:10:00
469,-11.0,2018-08-27 21:20:00
470,-11.0,2018-08-27 21:30:00
471,-11.0,2018-08-27 21:40:00
472,-11.0,2018-08-27 21:50:00
473,-11.0,2018-08-27 22:00:00
474,-11.0,2018-08-27 22:10:00
475,-11.0,2018-08-27 22:20:00
476,-11.0,2018-08-27 22:30:00
477,-11.0,2018-08-27 22:40:00
478,-11.0,2018-08-27 22:50:00
479,-11.0,2018-08-27 23:00:00
480,-11.0,2018-08-27 23:10:00
481,40.0,2018-08-29 06:30:00
482,218.0,2018-08-29 06:50:00
483,301.0,2018-08-29 07:10:00
484,235.0,2018-08-29 07:20:00
485,539.0,2018-08-29 07:30:00
486,1008.0,2018-08-29 07:40:00
487,802.0,2018-08-29 07:50:00
488,593.0,2018-08-29 08:00:00
489,393.0,2018-08-29 08:10:00
490,366.0,2018-08-29 08:20:00
491,371.0,2018-08-29 08:30:00
492,562.0,2018-08-29 08:40:00
493,590.0,2018-08-29 08:50:00
494,541.0,2018-08-29 09:00:00
495,575.0,2018-08-29 09:10:00
496,357.0,2018-08-29 09:20:00
497,448.0,2018-08-29 09:30:00
498,395.0,2018-08-29 09:40:00
499,561.0,2018-08-29 09:50:00
500,394.0,2018-08-29 10:00:00
501,331.0,2018-08-29 10:10:00
502,344.0,2018-08-29 10:20:00
503,403.0,2018-08-29 10:30:00
504,644.0,2018-08-29 10:40:00
505,724.0,2018-08-29 10:50:00
506,1298.0,2018-08-29 11:00:00
507,2029.0,2018-08-29 11:10:00
508,2037.0,2018-08-29 11:20:00
509,1797.0,2018-08-29 11:30:00
510,1820.0,2018-08-29 11:40:00
511,1121.0,2018-08-29 11:50:00
512,992.0,2018-08-29 12:00:00
513,1091.0,2018-08-29 12:10:00
514,1229.0,2018-08-29 12:20:00
515,1723.0,2018-08-29 12:30:00
516,1528.0,2018-08-29 12:40:00
517,1773.0,2018-08-29 12:50:00
518,1783.0,2018-08-29 13:00:00
519,1343.0,2018-08-29 13:10:00
520,1510.0,2018-08-29 13:20:00
521,456.0,2018-08-29 13:30:00
522,2009.0,2018-08-29 13:40:00
523,3230.0,2018-08-29 13:50:00
524,2566.0,2018-08-29 14:00:00
525,783.0,2018-08-29 14:10:00
526,1062.0,2018-08-29 14:20:00
527,527.0,2018-08-29 14:30:00
528,1220.0,2018-08-29 14:50:00
529,1603.0,2018-08-29 15:00:00
530,1917.0,2018-08-29 15:10:00
531,647.0,2018-08-29 15:20:00
532,1491.0,2018-08-29 15:30:00
533,2347.0,2018-08-29 15:40:00
534,2896.0,2018-08-29 15:50:00
535,2563.0,2018-08-29 16:00:00
536,2376.0,2018-08-29 16:10:00
537,880.0,2018-08-29 16:20:00
538,397.0,2018-08-29 16:30:00
539,88.0,2018-08-29 16:40:00
540,142.0,2018-08-29 16:50:00
541,677.0,2018-08-29 17:00:00
542,820.0,2018-08-29 17:10:00
543,1111.0,2018-08-29 17:20:00
544,862.0,2018-08-29 17:30:00
545,783.0,2018-08-29 17:40:00
546,422.0,2018-08-29 17:50:00
547,258.0,2018-08-29 18:00:00
548,200.0,2018-08-29 18:10:00
549,218.0,2018-08-29 18:20:00
550,81.0,2018-08-29 18:30:00
551,-16.0,2018-08-29 18:40:00
552,-31.0,2018-08-29 18:50:00
553,-28.0,2018-08-29 19:00:00
554,-11.0,2018-08-29 19:10:00
555,-11.0,2018-08-29 19:20:00
556,-11.0,2018-08-29 19:30:00
557,-11.0,2018-08-29 19:40:00
558,-11.0,2018-08-29 19:50:00
559,-11.0,2018-08-29 20:00:00
560,-11.0,2018-08-29 20:10:00
561,-11.0,2018-08-29 20:20:00
562,-11.0,2018-08-29 20:30:00
563,-11.0,2018-08-29 20:40:00
564,-11.0,2018-08-29 20:50:00
565,-11.0,2018-08-29 21:00:00
566,-11.0,2018-08-29 21:10:00
567,-11.0,2018-08-29 21:20:00
568,-11.0,2018-08-29 21:30:00
569,-11.0,2018-08-29 21:40:00
570,-11.0,2018-08-29 21:50:00
571,-11.0,2018-08-29 22:00:00
572,-11.0,2018-08-29 22:10:00
573,-11.0,2018-08-29 22:20:00
574,-11.0,2018-08-29 22:30:00
575,-11.0,2018-08-29 22:40:00
576,-11.0,2018-08-29 22:50:00
577,-11.0,2018-08-29 23:00:00
578,-11.0,2018-08-29 23:10:00
579,-11.0,2018-08-29 23:20:00
580,-11.0,2018-08-29 23:30:00
581,-11.0,2018-08-30 00:10:00
582,1768.0,2018-08-30 15:30:00
583,2578.0,2018-08-30 15:40:00
584,3824.0,2018-08-30 15:50:00
585,1976.0,2018-08-30 16:00:00
586,1465.0,2018-08-30 16:10:00
587,1069.0,2018-08-30 16:20:00
588,1177.0,2018-08-30 16:30:00
589,1042.0,2018-08-30 16:40:00
590,937.0,2018-08-30 16:50:00
591,435.0,2018-08-30 17:00:00
592,407.0,2018-08-30 17:10:00
593,1261.0,2018-08-30 17:20:00
594,1300.0,2018-08-30 17:30:00
595,846.0,2018-08-30 17:40:00
596,490.0,2018-08-30 17:50:00
597,405.0,2018-08-30 18:00:00
598,213.0,2018-08-30 18:10:00
599,120.0,2018-08-30 18:20:00
600,56.0,2018-08-30 18:30:00
601,-20.0,2018-08-30 18:40:00
602,-24.0,2018-08-30 18:50:00
603,-23.0,2018-08-30 19:00:00
604,-24.0,2018-08-30 19:10:00
605,-10.0,2018-08-30 19:20:00
606,-10.0,2018-08-30 19:30:00
607,-10.0,2018-08-30 19:40:00
608,-10.0,2018-08-30 19:50:00
609,-11.0,2018-08-30 20:00:00
610,-11.0,2018-08-30 20:10:00
611,-11.0,2018-08-30 20:20:00
612,-11.0,2018-08-30 20:30:00
613,-11.0,2018-08-30 20:40:00
614,-11.0,2018-08-30 20:50:00
615,-11.0,2018-08-30 21:00:00
616,-11.0,2018-08-30 21:10:00
617,-11.0,2018-08-30 21:20:00
618,-11.0,2018-08-30 21:30:00
619,-11.0,2018-08-30 21:40:00
620,-11.0,2018-08-30 21:50:00
621,-11.0,2018-08-30 22:00:00
622,-11.0,2018-08-30 22:10:00
623,-11.0,2018-08-30 22:20:00
624,-11.0,2018-08-30 22:30:00
625,-11.0,2018-08-30 22:40:00
626,-11.0,2018-08-30 22:50:00
627,-11.0,2018-08-30 23:00:00
628,-11.0,2018-08-30 23:10:00
629,-11.0,2018-08-31 00:10:00
630,-11.0,2018-08-31 00:20:00
631,-11.0,2018-08-31 00:30:00
632,-11.0,2018-08-31 00:40:00
633,-11.0,2018-08-31 00:50:00
634,-11.0,2018-08-31 01:00:00
635,-11.0,2018-08-31 01:10:00
636,-11.0,2018-08-31 01:20:00
637,-11.0,2018-08-31 01:30:00
638,-11.0,2018-08-31 01:40:00
639,-11.0,2018-08-31 01:50:00
640,-11.0,2018-08-31 02:00:00
641,-11.0,2018-08-31 02:10:00
642,-11.0,2018-08-31 02:20:00
643,-11.0,2018-08-31 02:30:00
644,-11.0,2018-08-31 02:40:00
645,-11.0,2018-08-31 02:50:00
646,-11.0,2018-08-31 03:00:00
647,-11.0,2018-08-31 03:10:00
648,-11.0,2018-08-31 03:20:00
649,-11.0,2018-08-31 03:30:00
650,-11.0,2018-08-31 03:40:00
651,-11.0,2018-08-31 03:50:00
652,-11.0,2018-08-31 04:00:00
653,-11.0,2018-08-31 04:10:00
654,-11.0,2018-08-31 04:20:00
655,-11.0,2018-08-31 04:30:00
656,-11.0,2018-08-31 04:40:00
657,-11.0,2018-08-31 04:50:00
658,-11.0,2018-08-31 05:00:00
659,-11.0,2018-08-31 05:10:00
660,-11.0,2018-08-31 05:20:00
661,-11.0,2018-08-31 05:30:00
662,-11.0,2018-08-31 05:40:00
663,-11.0,2018-08-31 05:50:00
664,-11.0,2018-08-31 06:00:00
665,-11.0,2018-08-31 06:10:00
666,-11.0,2018-08-31 06:20:00
667,-37.0,2018-08-31 06:30:00
668,-19.0,2018-08-31 06:40:00
669,36.0,2018-08-31 06:50:00
670,7.0,2018-08-31 07:00:00
671,139.0,2018-08-31 07:10:00
672,201.0,2018-08-31 07:20:00
673,162.0,2018-08-31 07:30:00
674,182.0,2018-08-31 07:40:00
675,176.0,2018-08-31 07:50:00
676,286.0,2018-08-31 08:00:00
677,415.0,2018-08-31 08:10:00
678,431.0,2018-08-31 08:20:00
679,444.0,2018-08-31 08:30:00
680,595.0,2018-08-31 08:40:00
681,931.0,2018-08-31 08:50:00
682,1708.0,2018-08-31 09:00:00
683,1190.0,2018-08-31 09:10:00
684,1268.0,2018-08-31 09:20:00
685,1200.0,2018-08-31 09:30:00
686,1059.0,2018-08-31 09:40:00
687,1279.0,2018-08-31 09:50:00
688,2396.0,2018-08-31 10:00:00
689,2712.0,2018-08-31 10:10:00
690,2456.0,2018-08-31 10:20:00
691,2066.0,2018-08-31 10:30:00
692,2057.0,2018-08-31 10:40:00
693,1983.0,2018-08-31 10:50:00
694,2643.0,2018-08-31 11:00:00
695,2718.0,2018-08-31 11:10:00
696,2630.0,2018-08-31 11:20:00
697,2175.0,2018-08-31 11:30:00
698,2512.0,2018-08-31 11:40:00
699,2671.0,2018-08-31 11:50:00
700,2354.0,2018-08-31 12:00:00
701,3402.0,2018-08-31 12:10:00
702,1254.0,2018-08-31 12:20:00
703,1717.0,2018-08-31 12:30:00
704,2326.0,2018-08-31 12:40:00
705,955.0,2018-08-31 12:50:00
706,2231.0,2018-08-31 13:00:00
