,Power,DateTime
1735,1894.0,2018-09-11 16:20:00
1736,1757.0,2018-09-11 16:30:00
1737,2024.0,2018-09-11 16:40:00
1738,1305.0,2018-09-11 16:50:00
1739,1430.0,2018-09-11 17:00:00
1740,1403.0,2018-09-11 17:10:00
1741,1341.0,2018-09-11 17:20:00
1742,943.0,2018-09-11 17:30:00
1743,588.0,2018-09-11 17:40:00
1744,434.0,2018-09-11 17:50:00
1745,252.0,2018-09-11 18:00:00
1746,154.0,2018-09-11 18:10:00
1747,49.0,2018-09-11 18:20:00
1748,-9.0,2018-09-11 18:30:00
1749,-25.0,2018-09-11 18:40:00
1750,-28.0,2018-09-11 18:50:00
1751,-24.0,2018-09-11 19:00:00
1752,-14.0,2018-09-11 19:10:00
1753,-14.0,2018-09-11 19:20:00
1754,-15.0,2018-09-11 19:30:00
1755,-15.0,2018-09-11 19:40:00
1756,-15.0,2018-09-11 19:50:00
1757,-15.0,2018-09-11 20:00:00
1758,-15.0,2018-09-11 20:10:00
1759,-15.0,2018-09-11 20:20:00
1760,-15.0,2018-09-11 20:30:00
1761,-15.0,2018-09-11 20:40:00
1762,-15.0,2018-09-11 20:50:00
1763,-15.0,2018-09-11 21:00:00
1764,-15.0,2018-09-11 21:10:00
1765,-15.0,2018-09-11 21:20:00
1766,-15.0,2018-09-11 21:30:00
1767,-15.0,2018-09-11 21:40:00
1768,-15.0,2018-09-11 21:50:00
1769,-15.0,2018-09-11 22:00:00
1770,-15.0,2018-09-11 22:10:00
1771,-15.0,2018-09-11 22:20:00
1772,-15.0,2018-09-11 22:30:00
1773,-15.0,2018-09-11 22:40:00
1774,-15.0,2018-09-11 22:50:00
1775,-15.0,2018-09-11 23:00:00
1776,-15.0,2018-09-11 23:10:00
1777,-15.0,2018-09-11 23:20:00
1778,-15.0,2018-09-11 23:30:00
1779,-15.0,2018-09-11 23:40:00
1780,-15.0,2018-09-12 00:10:00
1781,-15.0,2018-09-12 00:20:00
1782,-15.0,2018-09-12 00:30:00
1783,-15.0,2018-09-12 00:40:00
1784,-15.0,2018-09-12 00:50:00
1785,-15.0,2018-09-12 01:00:00
1786,-15.0,2018-09-12 01:10:00
1787,-15.0,2018-09-12 01:20:00
1788,-15.0,2018-09-12 01:30:00
1789,-15.0,2018-09-12 01:40:00
1790,-15.0,2018-09-12 01:50:00
1791,-15.0,2018-09-12 02:00:00
1792,-15.0,2018-09-12 02:10:00
1793,-15.0,2018-09-12 02:20:00
1794,-15.0,2018-09-12 02:30:00
1795,-15.0,2018-09-12 02:40:00
1796,-15.0,2018-09-12 02:50:00
1797,-15.0,2018-09-12 03:00:00
1798,-16.0,2018-09-12 03:10:00
1799,-15.0,2018-09-12 03:20:00
1800,-15.0,2018-09-12 03:30:00
1801,-15.0,2018-09-12 03:40:00
1802,-16.0,2018-09-12 03:50:00
1803,-15.0,2018-09-12 04:00:00
1804,-16.0,2018-09-12 04:10:00
1805,-16.0,2018-09-12 04:20:00
1806,-15.0,2018-09-12 04:30:00
1807,-15.0,2018-09-12 04:40:00
1808,-15.0,2018-09-12 04:50:00
1809,-15.0,2018-09-12 05:00:00
1810,-16.0,2018-09-12 05:10:00
1811,-15.0,2018-09-12 05:20:00
1812,-15.0,2018-09-12 05:30:00
1813,-15.0,2018-09-12 05:40:00
1814,-15.0,2018-09-12 05:50:00
1815,-15.0,2018-09-12 06:00:00
1816,-15.0,2018-09-12 06:10:00
1817,-28.0,2018-09-12 06:20:00
1818,11.0,2018-09-12 06:30:00
1819,92.0,2018-09-12 06:40:00
1820,8.0,2018-09-12 06:50:00
1821,225.0,2018-09-12 07:00:00
1822,362.0,2018-09-12 07:10:00
1823,558.0,2018-09-12 07:20:00
1824,728.0,2018-09-12 07:30:00
1825,1381.0,2018-09-12 07:40:00
1826,1040.0,2018-09-12 07:50:00
1827,924.0,2018-09-12 08:00:00
1828,1060.0,2018-09-12 08:10:00
1829,1206.0,2018-09-12 08:20:00
1830,1623.0,2018-09-12 08:30:00
1831,4075.0,2018-09-12 08:40:00
1832,2599.0,2018-09-12 08:50:00
1833,4143.0,2018-09-12 09:00:00
1834,2606.0,2018-09-12 09:10:00
1835,1652.0,2018-09-12 09:20:00
1836,2064.0,2018-09-12 09:30:00
1837,2050.0,2018-09-12 09:40:00
1838,2559.0,2018-09-12 09:50:00
1839,4424.0,2018-09-12 10:00:00
1840,3164.0,2018-09-12 10:10:00
1841,2713.0,2018-09-12 10:20:00
1842,6735.0,2018-09-12 10:30:00
1843,3591.0,2018-09-12 10:40:00
1844,2557.0,2018-09-12 10:50:00
1845,2634.0,2018-09-12 11:00:00
1846,4791.0,2018-09-12 11:10:00
1847,3466.0,2018-09-12 11:20:00
1848,5745.0,2018-09-12 11:30:00
1849,6264.0,2018-09-12 11:40:00
1850,4712.0,2018-09-12 11:50:00
1851,6883.0,2018-09-12 12:00:00
1852,2964.0,2018-09-12 12:10:00
1853,8184.0,2018-09-12 12:20:00
1854,3884.0,2018-09-12 12:30:00
1855,3038.0,2018-09-12 12:40:00
1856,8547.0,2018-09-12 12:50:00
1857,5208.0,2018-09-12 13:00:00
1858,7210.0,2018-09-12 13:10:00
1859,5628.0,2018-09-12 13:20:00
1860,6834.0,2018-09-12 13:30:00
1861,3160.0,2018-09-12 13:40:00
1862,7860.0,2018-09-12 13:50:00
1863,3981.0,2018-09-12 14:00:00
1864,3299.0,2018-09-12 14:10:00
1865,2197.0,2018-09-12 14:20:00
1866,6317.0,2018-09-12 14:30:00
1867,6213.0,2018-09-12 14:40:00
1868,3869.0,2018-09-12 14:50:00
1869,2061.0,2018-09-12 15:00:00
1870,5603.0,2018-09-12 15:10:00
1871,4925.0,2018-09-12 15:20:00
1872,5006.0,2018-09-12 15:30:00
1873,2977.0,2018-09-12 15:40:00
1874,2938.0,2018-09-12 15:50:00
1875,895.0,2018-09-12 16:00:00
1876,1995.0,2018-09-12 16:10:00
1877,3220.0,2018-09-12 16:20:00
1878,2826.0,2018-09-12 16:30:00
1879,2894.0,2018-09-12 16:40:00
1880,2404.0,2018-09-12 16:50:00
1881,1251.0,2018-09-12 17:00:00
1882,1662.0,2018-09-12 17:10:00
1883,1313.0,2018-09-12 17:20:00
1884,821.0,2018-09-12 17:30:00
1885,659.0,2018-09-12 17:40:00
1886,516.0,2018-09-12 17:50:00
1887,310.0,2018-09-12 18:00:00
1888,134.0,2018-09-12 18:10:00
1889,52.0,2018-09-12 18:20:00
1890,-12.0,2018-09-12 18:30:00
1891,-21.0,2018-09-12 18:40:00
1892,-24.0,2018-09-12 18:50:00
1893,-24.0,2018-09-12 19:00:00
1894,-15.0,2018-09-12 19:10:00
1895,-15.0,2018-09-12 19:20:00
1896,-15.0,2018-09-12 19:30:00
1897,-15.0,2018-09-12 19:40:00
1898,-15.0,2018-09-12 19:50:00
1899,-15.0,2018-09-12 20:00:00
1900,-15.0,2018-09-12 20:10:00
1901,-15.0,2018-09-12 20:20:00
1902,-15.0,2018-09-12 20:30:00
1903,-15.0,2018-09-12 20:40:00
1904,-15.0,2018-09-12 20:50:00
1905,-15.0,2018-09-12 21:00:00
1906,-15.0,2018-09-12 21:10:00
1907,-15.0,2018-09-12 21:20:00
1908,-15.0,2018-09-12 21:30:00
1909,-15.0,2018-09-12 21:40:00
1910,-15.0,2018-09-12 21:50:00
1911,-15.0,2018-09-12 22:00:00
1912,-15.0,2018-09-12 22:10:00
1913,-15.0,2018-09-13 00:10:00
1914,-15.0,2018-09-13 00:20:00
1915,-15.0,2018-09-13 00:30:00
1916,-15.0,2018-09-13 00:40:00
1917,-15.0,2018-09-13 00:50:00
1918,-15.0,2018-09-13 01:00:00
1919,-15.0,2018-09-13 01:10:00
1920,-15.0,2018-09-13 01:20:00
1921,-15.0,2018-09-13 01:30:00
1922,-15.0,2018-09-13 01:40:00
1923,-15.0,2018-09-13 01:50:00
1924,-15.0,2018-09-13 02:00:00
1925,-15.0,2018-09-13 02:10:00
1926,-15.0,2018-09-13 02:20:00
1927,-15.0,2018-09-13 02:30:00
1928,-15.0,2018-09-13 02:40:00
1929,-15.0,2018-09-13 02:50:00
1930,-15.0,2018-09-13 03:00:00
1931,-15.0,2018-09-13 03:10:00
1932,-15.0,2018-09-13 03:20:00
1933,-15.0,2018-09-13 03:30:00
1934,-15.0,2018-09-13 03:40:00
1935,-16.0,2018-09-13 03:50:00
1936,-16.0,2018-09-13 04:00:00
1937,-15.0,2018-09-13 04:10:00
1938,-15.0,2018-09-13 04:20:00
1939,-16.0,2018-09-13 04:30:00
1940,-15.0,2018-09-13 04:40:00
1941,-15.0,2018-09-13 04:50:00
1942,-16.0,2018-09-13 05:00:00
1943,-15.0,2018-09-13 05:10:00
1944,-15.0,2018-09-13 05:20:00
1945,-15.0,2018-09-13 05:30:00
1946,-15.0,2018-09-13 05:40:00
1947,-15.0,2018-09-13 05:50:00
1948,-15.0,2018-09-13 06:00:00
1949,-15.0,2018-09-13 06:10:00
1950,-27.0,2018-09-13 06:20:00
1951,17.0,2018-09-13 06:30:00
1952,31.0,2018-09-13 06:40:00
1953,26.0,2018-09-13 06:50:00
1954,147.0,2018-09-13 07:00:00
1955,358.0,2018-09-13 07:10:00
1956,467.0,2018-09-13 07:20:00
1957,581.0,2018-09-13 07:30:00
1958,755.0,2018-09-13 07:40:00
1959,1755.0,2018-09-13 07:50:00
1960,2438.0,2018-09-13 08:00:00
1961,1002.0,2018-09-13 08:10:00
1962,1289.0,2018-09-13 08:20:00
1963,2218.0,2018-09-13 08:30:00
1964,3620.0,2018-09-13 08:40:00
1965,2012.0,2018-09-13 08:50:00
1966,1140.0,2018-09-13 09:00:00
1967,3909.0,2018-09-13 09:10:00
1968,2214.0,2018-09-13 09:20:00
1969,1542.0,2018-09-13 09:30:00
1970,3768.0,2018-09-13 09:40:00
1971,4379.0,2018-09-13 09:50:00
1972,2472.0,2018-09-13 10:00:00
1973,6032.0,2018-09-13 10:10:00
1974,4673.0,2018-09-13 10:20:00
1975,3212.0,2018-09-13 10:30:00
1976,6467.0,2018-09-13 10:40:00
1977,7599.0,2018-09-13 10:50:00
1978,3334.0,2018-09-13 11:00:00
1979,7629.0,2018-09-13 11:10:00
1980,3319.0,2018-09-13 11:20:00
1981,2591.0,2018-09-13 11:30:00
1982,3648.0,2018-09-13 11:40:00
1983,3647.0,2018-09-13 11:50:00
1984,3246.0,2018-09-13 12:00:00
1985,5838.0,2018-09-13 12:10:00
1986,3443.0,2018-09-13 12:20:00
1987,1500.0,2018-09-13 12:30:00
1988,3403.0,2018-09-13 12:40:00
1989,7914.0,2018-09-13 12:50:00
1990,7333.0,2018-09-13 13:00:00
1991,7306.0,2018-09-13 13:10:00
1992,3990.0,2018-09-13 13:20:00
1993,2819.0,2018-09-13 13:30:00
1994,6785.0,2018-09-13 13:40:00
1995,3452.0,2018-09-13 13:50:00
1996,2574.0,2018-09-13 14:00:00
1997,5280.0,2018-09-13 14:10:00
1998,3779.0,2018-09-13 14:20:00
1999,3137.0,2018-09-13 14:30:00
2000,5836.0,2018-09-13 14:40:00
2001,6346.0,2018-09-13 14:50:00
2002,1675.0,2018-09-13 15:00:00
2003,1742.0,2018-09-13 15:10:00
2004,5348.0,2018-09-13 15:20:00
2005,5180.0,2018-09-13 15:30:00
2006,4468.0,2018-09-13 15:40:00
2007,4306.0,2018-09-13 15:50:00
2008,4115.0,2018-09-13 16:00:00
2009,3592.0,2018-09-13 16:10:00
2010,3249.0,2018-09-13 16:20:00
2011,1531.0,2018-09-13 16:30:00
2012,2560.0,2018-09-13 16:40:00
2013,2093.0,2018-09-13 16:50:00
2014,2077.0,2018-09-13 17:00:00
2015,1693.0,2018-09-13 17:10:00
2016,1356.0,2018-09-13 17:20:00
2017,1048.0,2018-09-13 17:30:00
2018,788.0,2018-09-13 17:40:00
2019,544.0,2018-09-13 17:50:00
2020,323.0,2018-09-13 18:00:00
2021,159.0,2018-09-13 18:10:00
2022,63.0,2018-09-13 18:20:00
2023,-7.0,2018-09-13 18:30:00
2024,-26.0,2018-09-13 18:40:00
2025,-50.0,2018-09-13 18:50:00
2026,-51.0,2018-09-13 19:00:00
2027,-43.0,2018-09-13 19:10:00
2028,-15.0,2018-09-13 19:20:00
2029,-15.0,2018-09-13 19:30:00
2030,-15.0,2018-09-13 19:40:00
2031,-15.0,2018-09-13 19:50:00
2032,-15.0,2018-09-13 20:00:00
2033,-15.0,2018-09-13 20:10:00
2034,-15.0,2018-09-13 20:20:00
2035,-15.0,2018-09-13 20:30:00
2036,-15.0,2018-09-13 20:40:00
2037,-15.0,2018-09-13 20:50:00
2038,-15.0,2018-09-13 21:00:00
2039,-15.0,2018-09-13 21:10:00
2040,-15.0,2018-09-13 21:20:00
2041,-15.0,2018-09-13 21:30:00
2042,-15.0,2018-09-13 21:40:00
2043,-15.0,2018-09-13 21:50:00
2044,-15.0,2018-09-13 22:00:00
2045,-15.0,2018-09-14 00:10:00
2046,-15.0,2018-09-14 00:20:00
2047,-15.0,2018-09-14 00:30:00
2048,-15.0,2018-09-14 00:40:00
2049,-15.0,2018-09-14 00:50:00
2050,-15.0,2018-09-14 01:00:00
2051,-15.0,2018-09-14 01:10:00
2052,-15.0,2018-09-14 01:20:00
2053,-15.0,2018-09-14 01:30:00
2054,-15.0,2018-09-14 01:40:00
2055,-15.0,2018-09-14 01:50:00
2056,-15.0,2018-09-14 02:00:00
2057,-15.0,2018-09-14 02:10:00
2058,-15.0,2018-09-14 02:20:00
2059,-15.0,2018-09-14 02:30:00
2060,-16.0,2018-09-14 02:40:00
2061,-15.0,2018-09-14 02:50:00
2062,-15.0,2018-09-14 03:00:00
2063,-15.0,2018-09-14 03:10:00
2064,-15.0,2018-09-14 03:20:00
2065,-16.0,2018-09-14 03:30:00
2066,-16.0,2018-09-14 03:40:00
2067,-16.0,2018-09-14 03:50:00
2068,-16.0,2018-09-14 04:00:00
2069,-16.0,2018-09-14 04:10:00
2070,-16.0,2018-09-14 04:20:00
2071,-16.0,2018-09-14 04:30:00
2072,-16.0,2018-09-14 04:40:00
2073,-16.0,2018-09-14 04:50:00
2074,-15.0,2018-09-14 05:00:00
2075,-15.0,2018-09-14 05:10:00
2076,-15.0,2018-09-14 05:20:00
2077,-15.0,2018-09-14 05:30:00
2078,-15.0,2018-09-14 05:40:00
2079,-15.0,2018-09-14 05:50:00
2080,-15.0,2018-09-14 06:00:00
2081,-19.0,2018-09-14 06:10:00
2082,17.0,2018-09-14 06:20:00
2083,96.0,2018-09-14 06:30:00
2084,163.0,2018-09-14 06:40:00
2085,382.0,2018-09-14 06:50:00
2086,602.0,2018-09-14 07:00:00
2087,687.0,2018-09-14 07:10:00
2088,523.0,2018-09-14 07:20:00
2089,473.0,2018-09-14 07:30:00
2090,587.0,2018-09-14 07:40:00
2091,747.0,2018-09-14 07:50:00
2092,807.0,2018-09-14 08:00:00
2093,855.0,2018-09-14 08:10:00
2094,858.0,2018-09-14 08:20:00
2095,1042.0,2018-09-14 08:30:00
2096,1076.0,2018-09-14 08:40:00
2097,1178.0,2018-09-14 08:50:00
2098,1907.0,2018-09-14 09:00:00
2099,2430.0,2018-09-14 09:10:00
2100,3120.0,2018-09-14 09:20:00
2101,3332.0,2018-09-14 09:30:00
2102,4627.0,2018-09-14 09:40:00
2103,3416.0,2018-09-14 09:50:00
2104,4323.0,2018-09-14 10:00:00
2105,4807.0,2018-09-14 10:10:00
2106,6319.0,2018-09-14 10:20:00
2107,4622.0,2018-09-14 10:30:00
2108,5306.0,2018-09-14 10:40:00
2109,3527.0,2018-09-14 10:50:00
2110,2883.0,2018-09-14 11:10:00
2111,8159.0,2018-09-14 11:20:00
2112,5827.0,2018-09-14 11:30:00
2113,2127.0,2018-09-14 11:40:00
2114,3161.0,2018-09-14 11:50:00
2115,2041.0,2018-09-14 12:00:00
2116,6472.0,2018-09-14 12:10:00
2117,5828.0,2018-09-14 12:20:00
2118,5963.0,2018-09-14 12:30:00
2119,4083.0,2018-09-14 12:40:00
2120,5694.0,2018-09-14 12:50:00
2121,5138.0,2018-09-14 13:00:00
2122,7021.0,2018-09-14 13:10:00
2123,3082.0,2018-09-14 16:30:00
2124,2739.0,2018-09-14 16:40:00
2125,2253.0,2018-09-14 16:50:00
2126,1800.0,2018-09-14 17:00:00
2127,1588.0,2018-09-14 17:10:00
2128,1247.0,2018-09-14 17:20:00
2129,979.0,2018-09-14 17:30:00
2130,663.0,2018-09-14 17:40:00
2131,594.0,2018-09-14 17:50:00
2132,270.0,2018-09-14 18:00:00
2133,54.0,2018-09-14 18:10:00
2134,10.0,2018-09-14 18:20:00
2135,-25.0,2018-09-14 18:30:00
2136,-31.0,2018-09-14 18:40:00
2137,-32.0,2018-09-14 18:50:00
2138,-32.0,2018-09-14 19:00:00
2139,-14.0,2018-09-14 19:10:00
2140,-14.0,2018-09-14 19:20:00
2141,-14.0,2018-09-14 19:30:00
2142,-14.0,2018-09-14 19:40:00
2143,-14.0,2018-09-14 19:50:00
2144,-14.0,2018-09-14 20:00:00
2145,-15.0,2018-09-14 20:10:00
2146,-14.0,2018-09-14 20:20:00
2147,-15.0,2018-09-14 20:30:00
2148,-15.0,2018-09-14 20:40:00
2149,-15.0,2018-09-14 20:50:00
2150,-15.0,2018-09-14 21:00:00
2151,-15.0,2018-09-14 21:10:00
2152,-15.0,2018-09-14 21:20:00
2153,-15.0,2018-09-14 21:30:00
2154,-15.0,2018-09-14 21:40:00
2155,-15.0,2018-09-14 21:50:00
2156,-15.0,2018-09-14 22:00:00
2157,-15.0,2018-09-14 22:10:00
2158,-15.0,2018-09-14 22:20:00
2159,-15.0,2018-09-14 22:30:00
2160,-15.0,2018-09-14 22:40:00
2161,-15.0,2018-09-14 22:50:00
2162,-15.0,2018-09-14 23:00:00
2163,-15.0,2018-09-14 23:10:00
2164,-15.0,2018-09-14 23:20:00
2165,-15.0,2018-09-14 23:30:00
2166,-15.0,2018-09-14 23:40:00
2167,-15.0,2018-09-14 23:50:00
2168,-15.0,2018-09-15 00:10:00
2169,-15.0,2018-09-15 00:20:00
2170,-15.0,2018-09-15 00:30:00
2171,-15.0,2018-09-15 00:40:00
2172,-15.0,2018-09-15 00:50:00
2173,-15.0,2018-09-15 01:00:00
2174,-15.0,2018-09-15 01:10:00
2175,-15.0,2018-09-15 01:20:00
2176,-15.0,2018-09-15 01:30:00
2177,-15.0,2018-09-15 01:40:00
2178,-15.0,2018-09-15 01:50:00
2179,-15.0,2018-09-15 02:00:00
2180,-15.0,2018-09-15 02:10:00
2181,-15.0,2018-09-15 02:20:00
2182,-15.0,2018-09-15 02:30:00
2183,-15.0,2018-09-15 02:40:00
2184,-15.0,2018-09-15 02:50:00
2185,-15.0,2018-09-15 03:00:00
2186,-15.0,2018-09-15 03:10:00
2187,-15.0,2018-09-15 03:20:00
2188,-15.0,2018-09-15 03:30:00
2189,-15.0,2018-09-15 03:40:00
2190,-16.0,2018-09-15 03:50:00
2191,-16.0,2018-09-15 04:00:00
2192,-16.0,2018-09-15 04:10:00
2193,-15.0,2018-09-15 04:20:00
2194,-15.0,2018-09-15 04:30:00
2195,-15.0,2018-09-15 04:40:00
2196,-15.0,2018-09-15 04:50:00
2197,-15.0,2018-09-15 05:00:00
2198,-15.0,2018-09-15 05:10:00
2199,-15.0,2018-09-15 05:20:00
2200,-15.0,2018-09-15 05:30:00
2201,-15.0,2018-09-15 05:40:00
2202,-15.0,2018-09-15 05:50:00
2203,-15.0,2018-09-15 06:00:00
2204,-15.0,2018-09-15 06:10:00
2205,1.0,2018-09-15 06:20:00
2206,83.0,2018-09-15 06:30:00
2207,204.0,2018-09-15 06:40:00
2208,364.0,2018-09-15 06:50:00
2209,575.0,2018-09-15 07:00:00
2210,820.0,2018-09-15 07:10:00
2211,1114.0,2018-09-15 07:20:00
2212,1416.0,2018-09-15 07:30:00
2213,1729.0,2018-09-15 07:40:00
2214,2128.0,2018-09-15 07:50:00
2215,2361.0,2018-09-15 08:00:00
2216,2545.0,2018-09-15 08:10:00
2217,2272.0,2018-09-15 08:20:00
2218,2745.0,2018-09-15 08:30:00
2219,2692.0,2018-09-15 08:40:00
2220,2372.0,2018-09-15 08:50:00
2221,2906.0,2018-09-15 09:00:00
2222,3065.0,2018-09-15 09:10:00
2223,3868.0,2018-09-15 09:20:00
2224,3206.0,2018-09-15 09:30:00
2225,3012.0,2018-09-15 09:40:00
2226,4495.0,2018-09-15 09:50:00
2227,4514.0,2018-09-15 10:00:00
2228,2921.0,2018-09-15 10:10:00
2229,5065.0,2018-09-15 10:20:00
2230,6968.0,2018-09-15 10:30:00
2231,6334.0,2018-09-15 10:40:00
2232,7086.0,2018-09-15 10:50:00
2233,4209.0,2018-09-15 11:00:00
2234,7412.0,2018-09-15 11:10:00
2235,7279.0,2018-09-15 11:20:00
2236,5584.0,2018-09-15 11:30:00
2237,7319.0,2018-09-15 11:40:00
2238,7139.0,2018-09-15 11:50:00
2239,6240.0,2018-09-15 12:00:00
2240,7228.0,2018-09-15 12:10:00
2241,1744.0,2018-09-15 12:20:00
2242,5612.0,2018-09-15 12:30:00
2243,1875.0,2018-09-15 12:40:00
2244,4336.0,2018-09-15 12:50:00
2245,2078.0,2018-09-15 13:00:00
2246,5678.0,2018-09-15 13:10:00
2247,6762.0,2018-09-15 13:20:00
2248,4851.0,2018-09-15 13:30:00
2249,6690.0,2018-09-15 13:40:00
2250,6388.0,2018-09-15 13:50:00
2251,6689.0,2018-09-15 14:00:00
2252,6283.0,2018-09-15 14:10:00
2253,6054.0,2018-09-15 14:20:00
2254,5668.0,2018-09-15 14:30:00
2255,5821.0,2018-09-15 14:40:00
2256,5597.0,2018-09-15 14:50:00
2257,5347.0,2018-09-15 15:00:00
2258,5111.0,2018-09-15 15:10:00
2259,4922.0,2018-09-15 15:20:00
2260,4657.0,2018-09-15 15:30:00
2261,4387.0,2018-09-15 15:40:00
2262,4082.0,2018-09-15 15:50:00
2263,1921.0,2018-09-15 16:00:00
2264,3394.0,2018-09-15 16:10:00
2265,3156.0,2018-09-15 16:20:00
2266,2829.0,2018-09-15 16:30:00
2267,1924.0,2018-09-15 16:40:00
2268,1122.0,2018-09-15 16:50:00
2269,1762.0,2018-09-15 17:00:00
2270,816.0,2018-09-15 17:10:00
2271,1289.0,2018-09-15 17:20:00
2272,941.0,2018-09-15 17:30:00
2273,716.0,2018-09-15 17:40:00
2274,447.0,2018-09-15 17:50:00
2275,209.0,2018-09-15 18:00:00
2276,80.0,2018-09-15 18:10:00
2277,11.0,2018-09-15 18:20:00
2278,-22.0,2018-09-15 18:30:00
2279,-39.0,2018-09-15 18:40:00
2280,-39.0,2018-09-15 18:50:00
2281,-39.0,2018-09-15 19:00:00
2282,-14.0,2018-09-15 19:10:00
2283,-14.0,2018-09-15 19:20:00
2284,-14.0,2018-09-15 19:30:00
2285,-14.0,2018-09-15 19:40:00
2286,-14.0,2018-09-15 19:50:00
2287,-14.0,2018-09-15 20:00:00
2288,-14.0,2018-09-15 20:10:00
2289,-14.0,2018-09-15 20:20:00
2290,-14.0,2018-09-15 20:30:00
2291,-14.0,2018-09-15 20:40:00
2292,-15.0,2018-09-15 20:50:00
2293,-15.0,2018-09-15 21:00:00
2294,-15.0,2018-09-15 21:10:00
2295,-15.0,2018-09-15 21:20:00
2296,-15.0,2018-09-15 21:30:00
2297,-15.0,2018-09-15 21:40:00
2298,-15.0,2018-09-15 21:50:00
2299,-15.0,2018-09-15 22:00:00
2300,-14.0,2018-09-15 22:10:00
2301,-14.0,2018-09-15 22:20:00
2302,-15.0,2018-09-16 00:00:00
2303,-15.0,2018-09-16 00:10:00
2304,-14.0,2018-09-16 00:20:00
2305,-14.0,2018-09-16 00:30:00
2306,-15.0,2018-09-16 00:40:00
2307,-15.0,2018-09-16 00:50:00
2308,-15.0,2018-09-16 01:00:00
2309,-15.0,2018-09-16 01:10:00
2310,-15.0,2018-09-16 01:20:00
2311,-15.0,2018-09-16 01:30:00
2312,-15.0,2018-09-16 01:40:00
2313,-15.0,2018-09-16 01:50:00
2314,-15.0,2018-09-16 02:00:00
2315,-15.0,2018-09-16 02:10:00
2316,-15.0,2018-09-16 02:20:00
2317,-15.0,2018-09-16 02:30:00
2318,-15.0,2018-09-16 02:40:00
2319,-15.0,2018-09-16 02:50:00
2320,-15.0,2018-09-16 03:00:00
2321,-15.0,2018-09-16 03:10:00
2322,-15.0,2018-09-16 03:20:00
2323,-15.0,2018-09-16 03:30:00
2324,-15.0,2018-09-16 03:40:00
2325,-15.0,2018-09-16 03:50:00
2326,-15.0,2018-09-16 04:00:00
2327,-15.0,2018-09-16 04:10:00
2328,-15.0,2018-09-16 04:20:00
2329,-15.0,2018-09-16 04:30:00
2330,-15.0,2018-09-16 04:40:00
2331,-15.0,2018-09-16 04:50:00
2332,-15.0,2018-09-16 05:00:00
2333,-15.0,2018-09-16 05:10:00
2334,-15.0,2018-09-16 05:20:00
2335,-15.0,2018-09-16 05:30:00
2336,-15.0,2018-09-16 05:40:00
2337,-15.0,2018-09-16 05:50:00
2338,-15.0,2018-09-16 06:00:00
2339,-15.0,2018-09-16 06:10:00
2340,5.0,2018-09-16 06:20:00
2341,95.0,2018-09-16 06:30:00
2342,217.0,2018-09-16 06:40:00
2343,373.0,2018-09-16 06:50:00
2344,687.0,2018-09-16 07:00:00
2345,674.0,2018-09-16 07:10:00
2346,1080.0,2018-09-16 07:20:00
2347,1371.0,2018-09-16 07:30:00
2348,1687.0,2018-09-16 07:40:00
2349,2027.0,2018-09-16 07:50:00
2350,2346.0,2018-09-16 08:00:00
2351,2659.0,2018-09-16 08:10:00
2352,2985.0,2018-09-16 08:20:00
2353,3274.0,2018-09-16 08:30:00
2354,3613.0,2018-09-16 08:40:00
2355,3908.0,2018-09-16 08:50:00
2356,4196.0,2018-09-16 09:00:00
2357,4467.0,2018-09-16 09:10:00
2358,4766.0,2018-09-16 09:20:00
2359,5010.0,2018-09-16 09:30:00
2360,5241.0,2018-09-16 09:40:00
2361,5462.0,2018-09-16 09:50:00
2362,5646.0,2018-09-16 10:00:00
2363,5861.0,2018-09-16 10:10:00
2364,6024.0,2018-09-16 10:20:00
2365,6094.0,2018-09-16 10:30:00
2366,6173.0,2018-09-16 10:40:00
2367,6693.0,2018-09-16 10:50:00
2368,6601.0,2018-09-16 11:00:00
2369,6778.0,2018-09-16 11:10:00
2370,6488.0,2018-09-16 11:20:00
2371,6772.0,2018-09-16 11:30:00
2372,7278.0,2018-09-16 11:40:00
2373,6794.0,2018-09-16 11:50:00
2374,7815.0,2018-09-16 12:00:00
2375,7295.0,2018-09-16 12:10:00
2376,4668.0,2018-09-16 12:20:00
2377,4376.0,2018-09-16 12:30:00
2378,5469.0,2018-09-16 12:40:00
2379,6404.0,2018-09-16 12:50:00
2380,7490.0,2018-09-16 13:00:00
2381,7157.0,2018-09-16 13:10:00
2382,3332.0,2018-09-16 13:20:00
2383,6556.0,2018-09-16 13:30:00
2384,6385.0,2018-09-16 13:40:00
2385,6546.0,2018-09-16 13:50:00
2386,6402.0,2018-09-16 14:00:00
2387,2120.0,2018-09-16 14:10:00
2388,6588.0,2018-09-16 14:20:00
2389,6218.0,2018-09-16 14:30:00
2390,5993.0,2018-09-16 14:40:00
2391,5700.0,2018-09-16 14:50:00
2392,5466.0,2018-09-16 15:00:00
2393,5277.0,2018-09-16 15:10:00
2394,4920.0,2018-09-16 15:20:00
2395,4372.0,2018-09-16 15:30:00
2396,4536.0,2018-09-16 15:40:00
2397,4446.0,2018-09-16 15:50:00
2398,3936.0,2018-09-16 16:00:00
2399,3508.0,2018-09-16 16:10:00
2400,3197.0,2018-09-16 16:20:00
2401,2543.0,2018-09-16 16:40:00
2402,2183.0,2018-09-16 16:50:00
2403,1872.0,2018-09-16 17:00:00
